# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] r[15] j[15] r[16] j[16] r[17] j[17] r[18] j[18] r[19] j[19] r[20] j[20] r[21] j[21] r[22] j[22] r[23] j[23] r[24] j[24] 
1940.000000 2.023013e-08 8.577010e-08 1.424176e-06 5.398408e-06 2.577294e-07 9.371819e-07 1.501930e-08 5.775948e-08 2.094310e-06 8.348083e-06 8.810192e-08 3.419495e-07 1.944450e-07 7.042612e-07 2.028689e-07 8.028418e-07 7.226674e-07 2.528152e-06 6.466725e-08 2.319639e-07 1.672630e-07 5.872761e-07 6.499791e-07 2.332258e-06 5.469208e-06 1.940125e-05 4.875007e-09 1.823438e-08 1.298615e-06 4.671809e-06 1.798823e-06 6.746523e-06 -9.575647e-03 -3.621645e-02 1.842633e-06 7.128568e-06 3.620161e-07 1.337220e-06 9.308636e-07 3.515411e-06 2.640350e-07 9.615355e-07 2.751021e-06 1.102657e-05 2.432701e-06 9.668393e-06 5.687965e-07 2.315805e-06 7.660847e-07 2.785543e-06 
1941.000000 1.850122e-08 7.795136e-08 1.467634e-06 5.565787e-06 3.192407e-07 1.193694e-06 1.630244e-08 6.283740e-08 2.135780e-06 8.509037e-06 9.512338e-08 3.745983e-07 2.485824e-07 9.048787e-07 1.765771e-07 6.899351e-07 8.436076e-07 2.994488e-06 6.983204e-08 2.523298e-07 1.786544e-07 6.306874e-07 6.340345e-07 2.265282e-06 1.543476e-05 6.225674e-05 5.135360e-09 1.915539e-08 1.492015e-06 5.441576e-06 2.076468e-06 7.901760e-06 -1.034828e-02 -3.951710e-02 1.893666e-06 7.344847e-06 3.834940e-07 1.428803e-06 8.453367e-07 3.158212e-06 2.356646e-07 8.448770e-07 2.602996e-06 1.037247e-05 2.349732e-06 9.318911e-06 5.190398e-07 2.082104e-06 7.559979e-07 2.744690e-06 
1944.000000 6.078760e-09 2.189576e-08 1.728251e-06 6.709253e-06 3.587520e-07 1.353632e-06 1.222793e-08 4.473061e-08 1.805507e-06 7.118331e-06 1.143115e-07 4.667791e-07 2.105061e-07 7.552006e-07 1.795850e-07 6.971350e-07 7.824824e-07 2.771923e-06 6.921698e-08 2.527682e-07 2.184290e-07 7.852192e-07 9.734984e-07 3.625356e-06 1.425501e-05 5.667780e-05 3.322167e-09 1.182397e-08 1.326662e-06 4.786708e-06 3.569051e-06 1.470875e-05 -8.743644e-03 -3.271212e-02 2.153936e-06 8.510009e-06 3.948645e-07 1.461351e-06 1.396539e-06 5.564870e-06 4.551594e-07 1.758301e-06 2.323329e-06 9.127424e-06 1.078288e-06 3.885548e-06 3.416643e-07 1.302988e-06 2.054268e-06 8.530005e-06 
1949.000000 9.059528e-09 3.490571e-08 3.213046e-06 1.362229e-05 4.335865e-07 1.679102e-06 8.762893e-09 3.087114e-08 1.105778e-06 4.104671e-06 1.190795e-07 4.858950e-07 1.867918e-07 6.646724e-07 1.196396e-07 4.446740e-07 1.041387e-06 3.780572e-06 1.173159e-07 4.585592e-07 1.816323e-07 6.463674e-07 1.763450e-06 7.098050e-06 1.791376e-05 7.370439e-05 3.148272e-09 1.143063e-08 3.567044e-06 1.467760e-05 3.355041e-06 1.363586e-05 -1.869723e-02 -7.831191e-02 1.463101e-06 5.510103e-06 6.434245e-07 2.534736e-06 9.824438e-07 3.693930e-06 2.987965e-07 1.104044e-06 1.557214e-06 5.813764e-06 2.591218e-06 1.038469e-05 4.741342e-07 1.907366e-06 1.653180e-06 6.648143e-06 
2219.000000 8.601500e-10 3.213847e-09 1.031713e-06 3.736151e-06 1.610472e-07 5.961065e-07 4.353606e-09 1.779490e-08 1.496678e-06 5.968094e-06 1.443884e-07 5.989992e-07 4.014119e-07 1.502273e-06 9.802624e-08 3.484242e-07 7.029538e-07 2.747237e-06 2.911410e-07 1.163372e-06 1.393458e-07 4.827720e-07 1.859928e-06 7.281942e-06 6.072888e-06 2.139166e-05 9.508320e-09 3.726591e-08 4.511244e-06 1.814637e-05 9.464851e-07 3.271602e-06 2.970346e-14 1.209436e-13 1.737938e-06 6.430309e-06 1.057274e-06 4.122880e-06 2.302156e-06 9.256197e-06 3.254332e-07 1.216933e-06 1.706541e-06 6.299592e-06 1.966313e-06 7.652374e-06 3.611071e-07 1.395616e-06 2.052057e-06 8.440180e-06 
2238.000000 3.957431e-10 1.558970e-09 1.559249e-06 5.900943e-06 2.554355e-07 9.951207e-07 4.020009e-09 1.543432e-08 7.656233e-07 2.788996e-06 1.855311e-07 7.803573e-07 3.241413e-07 1.183375e-06 3.196704e-07 1.329214e-06 1.019016e-06 4.208180e-06 2.276039e-07 9.078711e-07 2.896587e-07 1.082812e-06 2.643589e-06 1.096051e-05 1.723698e-05 6.775127e-05 1.050144e-08 4.138975e-08 4.965653e-06 1.990566e-05 2.190118e-06 8.468309e-06 -1.395386e-02 -5.552161e-02 1.262588e-06 4.529080e-06 6.499526e-07 2.380360e-06 1.721481e-06 6.509034e-06 6.353302e-07 2.594703e-06 1.472362e-06 5.376270e-06 6.731286e-07 2.314445e-06 1.388411e-07 4.874135e-07 4.392105e-07 1.519784e-06 
2240.000000 6.442434e-10 2.587799e-09 1.265721e-06 4.695140e-06 2.021414e-07 7.653835e-07 3.945483e-09 1.517338e-08 6.115712e-07 2.204122e-06 1.625542e-07 6.741265e-07 3.540261e-07 1.302029e-06 1.564045e-07 5.885794e-07 1.110155e-06 4.647786e-06 2.983942e-07 1.244951e-06 3.405945e-07 1.296902e-06 2.728617e-06 1.126734e-05 2.029622e-05 8.176372e-05 9.853113e-09 3.822504e-08 6.413191e-06 2.686689e-05 1.758196e-06 6.651666e-06 -1.344828e-02 -5.321563e-02 1.207270e-06 4.297085e-06 5.349773e-07 1.924243e-06 1.839155e-06 6.992210e-06 6.671254e-07 2.763952e-06 1.458620e-06 5.315413e-06 7.900102e-07 2.769877e-06 1.706459e-07 6.033838e-07 9.223824e-07 3.454920e-06 
2252.000000 1.786296e-10 6.704638e-10 1.933757e-06 7.652738e-06 2.539048e-07 9.732096e-07 2.962302e-09 1.112461e-08 1.317288e-06 5.176225e-06 1.398053e-07 5.383624e-07 4.736958e-07 1.785614e-06 3.291124e-07 1.370910e-06 3.038905e-07 1.072685e-06 3.258670e-07 1.329740e-06 1.611572e-07 5.782799e-07 8.238345e-07 2.969380e-06 8.996314e-06 3.258150e-05 9.075470e-09 3.648277e-08 3.841654e-06 1.489378e-05 2.328194e-06 9.218988e-06 -6.777012e-03 -2.463851e-02 1.400590e-06 5.081174e-06 8.099087e-07 3.030359e-06 1.456430e-06 5.424978e-06 2.287226e-07 8.181448e-07 3.547662e-06 1.455607e-05 1.919748e-06 7.485007e-06 3.667362e-07 1.407631e-06 1.500462e-06 5.980600e-06 
2253.000000 9.946538e-11 3.484678e-10 2.078026e-06 8.289464e-06 2.791193e-07 1.077865e-06 3.245534e-09 1.222108e-08 1.359450e-06 5.355154e-06 1.482779e-07 5.769815e-07 8.656725e-07 3.562124e-06 3.127376e-07 1.295566e-06 3.059626e-07 1.079590e-06 2.991669e-07 1.210243e-06 1.929458e-07 6.966919e-07 7.429597e-07 2.648951e-06 9.906450e-06 3.630733e-05 8.963702e-09 3.646008e-08 4.258436e-06 1.677497e-05 2.229389e-06 8.797635e-06 -7.249440e-03 -2.655048e-02 1.366308e-06 4.953371e-06 7.974200e-07 2.982090e-06 1.342765e-06 4.951769e-06 2.134602e-07 7.584161e-07 3.645011e-06 1.504191e-05 2.038721e-06 7.986363e-06 3.298661e-07 1.246962e-06 1.913927e-06 7.972857e-06 
2254.000000 1.070468e-10 3.750749e-10 1.929270e-06 7.640884e-06 3.301046e-07 1.313005e-06 2.858310e-09 1.062845e-08 1.248805e-06 4.879330e-06 1.419165e-07 5.489342e-07 9.447706e-07 3.925184e-06 3.289364e-07 1.374672e-06 2.834044e-07 9.931601e-07 2.807629e-07 1.121869e-06 1.807599e-07 6.510900e-07 7.524457e-07 2.680592e-06 2.269110e-05 9.282421e-05 1.051618e-08 4.338589e-08 4.626838e-06 1.846278e-05 2.386492e-06 9.499038e-06 -7.089692e-03 -2.590198e-02 1.354562e-06 4.909033e-06 1.446868e-06 5.881911e-06 1.227710e-06 4.484065e-06 3.439039e-07 1.291128e-06 3.608992e-06 1.480006e-05 1.010445e-06 3.632469e-06 3.136121e-07 1.174560e-06 1.937507e-06 8.057755e-06 
2256.000000 1.154343e-10 4.027804e-10 8.888154e-07 3.205022e-06 3.447980e-07 1.367920e-06 3.158575e-09 1.184129e-08 1.730101e-06 7.105080e-06 1.461202e-07 5.630564e-07 8.779591e-07 3.607259e-06 3.481517e-07 1.460305e-06 9.308333e-07 3.737783e-06 1.191283e-07 4.254510e-07 5.478886e-07 2.287420e-06 8.462020e-07 3.049100e-06 2.274218e-05 9.324068e-05 9.715887e-09 3.969829e-08 4.892984e-06 1.963352e-05 2.210397e-06 8.698630e-06 -8.036110e-03 -2.977311e-02 1.052353e-06 3.725261e-06 1.563246e-06 6.423797e-06 1.161708e-06 4.224165e-06 2.954972e-07 1.098216e-06 3.392834e-06 1.375270e-05 1.065093e-06 3.857079e-06 2.490833e-07 9.062666e-07 1.999614e-06 8.340571e-06 
2264.000000 8.282061e-11 2.906475e-10 2.132385e-06 8.697541e-06 4.194118e-07 1.700895e-06 5.136459e-09 1.956846e-08 7.997162e-07 2.959895e-06 5.850006e-08 2.052911e-07 4.327538e-07 1.603668e-06 9.845243e-08 3.495164e-07 8.671501e-07 3.445314e-06 1.176710e-07 4.260849e-07 1.434819e-07 5.092264e-07 7.422358e-07 2.635902e-06 7.378272e-06 2.625913e-05 5.018989e-09 1.949537e-08 5.971447e-06 2.454241e-05 2.287713e-06 9.170494e-06 -1.573058e-02 -6.379904e-02 2.589237e-06 1.022857e-05 6.683989e-07 2.460387e-06 1.562871e-06 5.813409e-06 7.252013e-07 3.040923e-06 3.787910e-06 1.543159e-05 1.551497e-06 5.955186e-06 6.482118e-07 2.693583e-06 6.511639e-07 2.343205e-06 
2268.000000 5.356338e-10 2.057057e-09 1.353935e-06 5.225621e-06 4.628114e-07 1.900804e-06 7.266487e-09 2.786387e-08 1.059845e-06 4.058587e-06 1.748248e-07 6.944983e-07 4.693868e-07 1.758485e-06 8.305230e-08 2.941949e-07 6.081602e-07 2.347627e-06 1.170307e-07 4.194118e-07 2.604253e-07 9.863988e-07 2.132039e-06 8.641460e-06 1.681942e-05 6.612146e-05 2.066539e-09 7.411314e-09 6.139998e-06 2.539163e-05 9.096473e-07 3.233730e-06 -1.478451e-02 -5.935685e-02 1.144180e-06 4.043808e-06 1.173292e-06 4.659494e-06 2.159693e-06 8.385404e-06 2.807167e-07 1.037142e-06 2.958477e-06 1.157822e-05 1.426614e-06 5.392034e-06 3.666913e-07 1.407795e-06 1.847137e-06 7.541843e-06 
2272.000000 4.367302e-10 1.556915e-09 5.872356e-07 2.070318e-06 1.820745e-07 6.575916e-07 8.092267e-09 3.006162e-08 6.920317e-07 2.501985e-06 1.668501e-07 6.636900e-07 1.887806e-07 6.479541e-07 1.587446e-07 6.069815e-07 4.872101e-07 1.815122e-06 2.201938e-07 8.516999e-07 2.097867e-07 7.775233e-07 9.072413e-07 3.277766e-06 2.556433e-05 1.073236e-04 3.442460e-09 1.310083e-08 5.419938e-06 2.185180e-05 1.365237e-06 5.026420e-06 -1.671773e-02 -6.852404e-02 3.360598e-06 1.343662e-05 1.729205e-06 7.187130e-06 3.415842e-06 1.429283e-05 2.396995e-07 8.651344e-07 2.905248e-06 1.126305e-05 2.237423e-06 9.054577e-06 4.906426e-07 1.925975e-06 1.860633e-06 7.647478e-06 
2274.000000 2.958744e-10 1.028876e-09 5.614883e-07 1.969634e-06 1.610947e-07 5.760483e-07 9.327133e-09 3.605760e-08 7.044126e-07 2.556460e-06 9.679973e-08 3.605950e-07 1.955727e-07 6.745819e-07 1.595522e-07 6.088348e-07 5.031573e-07 1.872146e-06 2.261836e-07 8.765900e-07 2.671212e-07 1.010506e-06 1.025608e-06 3.704290e-06 2.576319e-05 1.084963e-04 3.463823e-09 1.345690e-08 5.683888e-06 2.316856e-05 1.330959e-06 4.904854e-06 -6.336777e-03 -2.287301e-02 2.044930e-06 7.675755e-06 1.809248e-06 7.544084e-06 3.555179e-06 1.500535e-05 2.250008e-07 8.096722e-07 2.118418e-06 7.894435e-06 2.187422e-06 8.820967e-06 4.317648e-07 1.670456e-06 1.986512e-06 8.247663e-06 
2279.000000 6.596253e-10 2.427918e-09 1.845889e-06 7.509667e-06 2.088233e-07 7.629637e-07 5.036361e-09 1.825337e-08 9.610731e-07 3.634111e-06 8.956529e-08 3.277811e-07 4.941959e-07 1.866332e-06 1.778468e-07 6.869283e-07 5.281508e-07 1.966977e-06 3.692646e-07 1.547827e-06 1.855642e-07 6.696568e-07 2.452468e-06 9.890866e-06 1.280304e-05 4.856947e-05 4.722582e-09 1.803122e-08 2.604445e-06 9.557138e-06 2.905412e-06 1.199328e-05 -1.135760e-02 -4.389625e-02 2.557693e-06 9.850262e-06 7.413809e-07 2.731092e-06 2.120577e-06 8.215312e-06 3.787619e-07 1.451243e-06 1.061379e-06 3.704940e-06 1.037905e-06 3.811479e-06 3.419113e-07 1.284830e-06 1.363132e-06 5.366173e-06 
2281.000000 7.587822e-10 2.736914e-09 1.829924e-06 7.403755e-06 4.345766e-07 1.750627e-06 4.987252e-09 1.802777e-08 8.627419e-07 3.210469e-06 9.600802e-08 3.510373e-07 9.978917e-07 4.174143e-06 1.317356e-07 4.938940e-07 3.211357e-07 1.128283e-06 3.606717e-07 1.513025e-06 1.443112e-07 5.072938e-07 2.310586e-06 9.247807e-06 1.205509e-05 4.548558e-05 5.620871e-09 2.203925e-08 2.196389e-06 7.922800e-06 3.368517e-06 1.430029e-05 -1.119831e-02 -4.320003e-02 2.489149e-06 9.553615e-06 1.170982e-06 4.563446e-06 1.998502e-06 7.674393e-06 4.449725e-07 1.749311e-06 9.984264e-07 3.475526e-06 9.570864e-07 3.492900e-06 3.100322e-07 1.143561e-06 2.002210e-06 8.353289e-06 
2284.000000 7.981046e-10 2.952338e-09 1.105581e-06 4.143935e-06 4.822911e-07 1.958712e-06 5.252232e-09 1.931668e-08 1.358197e-06 5.391818e-06 2.088867e-07 8.364046e-07 9.408859e-07 3.889929e-06 2.679321e-07 1.127569e-06 3.490220e-07 1.230879e-06 2.819340e-07 1.140104e-06 1.450643e-07 5.130154e-07 2.364057e-06 9.506016e-06 1.401893e-05 5.383949e-05 1.767850e-09 6.169984e-09 5.697658e-06 2.324985e-05 3.205408e-06 1.349708e-05 -4.836384e-03 -1.697965e-02 3.987070e-06 1.648570e-05 9.879456e-07 3.799795e-06 3.170358e-06 1.305245e-05 5.910832e-07 2.409623e-06 4.384747e-06 1.845313e-05 1.400489e-06 5.362650e-06 5.690104e-07 2.300174e-06 2.003922e-06 8.370543e-06 
2285.000000 8.442403e-10 3.115237e-09 9.747168e-07 3.600795e-06 2.243376e-07 8.270296e-07 4.470675e-09 1.626673e-08 1.330965e-06 5.267455e-06 2.164743e-07 8.688151e-07 8.812744e-07 3.590170e-06 2.791311e-07 1.181677e-06 3.360073e-07 1.177505e-06 3.010259e-07 1.236149e-06 1.639625e-07 5.882070e-07 2.154281e-06 8.563693e-06 1.442308e-05 5.548360e-05 1.617268e-09 5.651904e-09 6.516197e-06 2.684743e-05 3.277649e-06 1.379079e-05 -5.250021e-03 -1.858448e-02 4.109456e-06 1.708410e-05 1.608530e-06 6.635923e-06 3.302598e-06 1.371632e-05 6.176903e-07 2.541119e-06 4.446705e-06 1.876753e-05 1.304937e-06 4.968356e-06 5.471878e-07 2.193153e-06 1.985303e-06 8.296749e-06 
2291.000000 1.013357e-09 4.085333e-09 1.431715e-06 5.523182e-06 2.078815e-07 7.383321e-07 5.435649e-09 2.052226e-08 8.966493e-07 3.402981e-06 2.204811e-07 8.973437e-07 6.341777e-07 2.448008e-06 2.378156e-07 9.906405e-07 1.378080e-06 5.759565e-06 1.186280e-07 4.231588e-07 3.230639e-07 1.258839e-06 2.046616e-06 8.054609e-06 8.421476e-06 3.047492e-05 1.173077e-09 4.073313e-09 6.247462e-06 2.543678e-05 2.960579e-06 1.222910e-05 -6.375145e-03 -2.302625e-02 1.391885e-06 4.994682e-06 6.648371e-07 2.423257e-06 2.645554e-06 1.049479e-05 1.556043e-07 5.433618e-07 1.018065e-06 3.547055e-06 1.588741e-06 6.217300e-06 6.102828e-07 2.441416e-06 7.348430e-07 2.668060e-06 
2293.000000 1.098384e-09 4.635904e-09 1.231631e-06 4.651802e-06 2.275203e-07 8.169206e-07 3.823014e-09 1.385358e-08 8.931791e-07 3.402163e-06 2.271921e-07 9.371605e-07 6.675092e-07 2.618332e-06 2.536609e-07 1.075113e-06 1.336571e-06 5.490766e-06 1.284295e-07 4.591857e-07 3.284468e-07 1.284027e-06 1.910797e-06 7.456830e-06 8.381608e-06 3.029077e-05 3.087899e-09 1.197070e-08 6.688923e-06 2.755301e-05 2.929685e-06 1.206594e-05 -5.721260e-03 -2.043157e-02 1.272665e-06 4.519937e-06 6.867254e-07 2.518014e-06 2.972445e-06 1.204285e-05 2.949733e-07 1.093084e-06 1.537669e-06 5.600097e-06 1.675393e-06 6.595613e-06 2.108715e-07 7.451223e-07 9.215681e-07 3.421585e-06 
2294.000000 9.237068e-10 3.920955e-09 1.154197e-06 4.332559e-06 2.445205e-07 8.866103e-07 4.265050e-09 1.550944e-08 1.705095e-06 7.158673e-06 2.094999e-07 8.577251e-07 6.706203e-07 2.643693e-06 2.737239e-07 1.175908e-06 1.474115e-06 6.143803e-06 1.278933e-07 4.567027e-07 3.566104e-07 1.415840e-06 1.186072e-06 4.378043e-06 7.678335e-06 2.745378e-05 2.572783e-09 9.873717e-09 6.868720e-06 2.844350e-05 9.247327e-07 3.274981e-06 -6.575476e-03 -2.382832e-02 1.170370e-06 4.110865e-06 1.160639e-06 4.532601e-06 3.038799e-06 1.217735e-05 3.127096e-07 1.171784e-06 1.511482e-06 5.504210e-06 1.527666e-06 5.947055e-06 2.218629e-07 7.898685e-07 9.358340e-07 3.489741e-06 
2297.000000 1.964402e-10 7.057839e-10 1.043318e-06 3.891942e-06 6.004692e-07 2.467136e-06 5.001201e-09 1.844008e-08 1.624648e-06 6.794193e-06 2.548356e-07 1.087408e-06 4.739771e-07 1.798043e-06 1.030170e-07 3.811094e-07 7.524391e-07 2.846467e-06 3.620246e-07 1.472569e-06 3.098700e-07 1.227264e-06 1.513088e-06 5.731331e-06 6.276797e-06 2.194542e-05 1.760045e-09 6.638207e-09 3.724545e-06 1.409406e-05 9.427935e-07 3.332953e-06 -6.098852e-03 -2.192550e-02 2.153611e-06 8.067965e-06 1.151042e-06 4.479498e-06 3.661011e-06 1.516401e-05 2.559269e-07 9.350835e-07 1.832518e-06 6.853940e-06 1.797428e-06 7.134200e-06 7.612252e-07 3.180647e-06 2.210399e-06 9.305882e-06 
2300.000000 1.855540e-10 6.508905e-10 1.370192e-06 5.271666e-06 6.193783e-07 2.567530e-06 3.738710e-09 1.323913e-08 8.761242e-07 3.340810e-06 1.227625e-07 4.653178e-07 4.654281e-07 1.768579e-06 9.566287e-08 3.526043e-07 5.934686e-07 2.170184e-06 1.889192e-07 6.889873e-07 2.708802e-07 1.062819e-06 1.277220e-06 4.745831e-06 2.390386e-05 9.902428e-05 2.691666e-09 1.070972e-08 1.894196e-06 6.670932e-06 3.394841e-06 1.429431e-05 -1.399630e-02 -5.571613e-02 4.188748e-06 1.724890e-05 1.217726e-06 4.740229e-06 3.470577e-06 1.434522e-05 2.713683e-07 9.974755e-07 2.946146e-06 1.169079e-05 1.147254e-06 4.286332e-06 6.124097e-07 2.525825e-06 5.071936e-07 1.752937e-06 
2303.000000 2.246570e-10 8.045023e-10 1.314044e-06 5.056617e-06 2.804720e-07 1.043876e-06 3.792900e-09 1.369997e-08 9.571098e-07 3.715117e-06 1.112281e-07 4.187767e-07 3.749990e-07 1.397533e-06 1.577596e-07 6.436808e-07 7.453973e-07 2.800982e-06 1.996078e-07 7.308011e-07 3.317686e-07 1.337392e-06 1.092493e-06 3.983968e-06 2.271585e-05 9.299894e-05 1.614380e-09 5.994892e-09 1.422915e-06 4.866688e-06 2.711371e-06 1.100043e-05 -1.251106e-02 -4.899565e-02 3.672511e-06 1.473445e-05 1.050138e-06 4.017458e-06 3.711758e-06 1.553052e-05 2.732547e-07 1.006800e-06 1.410394e-06 5.149891e-06 1.476337e-06 5.698234e-06 6.346376e-07 2.609679e-06 7.671884e-07 2.767119e-06 
2305.000000 1.600425e-10 5.704101e-10 1.294603e-06 4.955359e-06 2.956406e-07 1.109085e-06 3.741538e-09 1.350004e-08 6.940535e-07 2.594000e-06 6.739496e-08 2.405761e-07 4.273558e-07 1.619714e-06 4.331972e-08 1.514774e-07 7.721287e-07 2.912805e-06 2.954632e-07 1.142932e-06 3.612268e-07 1.470501e-06 1.217001e-06 4.504592e-06 1.334019e-05 5.067449e-05 1.447465e-09 5.389090e-09 2.779884e-06 1.015496e-05 3.155328e-06 1.315047e-05 -1.246370e-02 -4.878425e-02 3.770688e-06 1.513645e-05 1.526678e-06 6.157845e-06 1.274173e-06 4.622037e-06 2.432001e-07 8.816384e-07 1.380169e-06 5.033766e-06 1.241122e-06 4.677177e-06 5.494440e-07 2.205206e-06 8.185226e-07 2.976211e-06 
2306.000000 4.070413e-10 1.676614e-09 2.378658e-06 9.991933e-06 2.663847e-07 9.903699e-07 3.865254e-09 1.407458e-08 8.340954e-07 3.160271e-06 7.340600e-08 2.635655e-07 4.558030e-07 1.747314e-06 5.149360e-08 1.827630e-07 1.514102e-06 6.309718e-06 3.211104e-07 1.253348e-06 1.588260e-07 5.782834e-07 1.050988e-06 3.832707e-06 1.445527e-05 5.492426e-05 1.674663e-09 6.309653e-09 2.509333e-06 9.048249e-06 3.129417e-06 1.304494e-05 -1.257396e-02 -4.927668e-02 1.248536e-06 4.392053e-06 1.597342e-06 6.480106e-06 1.170859e-06 4.216569e-06 2.646116e-07 9.663656e-07 2.723289e-06 1.077958e-05 1.296041e-06 4.907216e-06 5.884780e-07 2.395742e-06 8.555242e-07 3.134314e-06 
2312.000000 1.066193e-10 3.914764e-10 1.959410e-06 7.961974e-06 1.846273e-07 6.544869e-07 7.987572e-09 3.184935e-08 1.187968e-06 4.673423e-06 1.260734e-07 4.807419e-07 6.555573e-07 2.619638e-06 4.336997e-08 1.523014e-07 8.437558e-07 3.231324e-06 2.083274e-07 7.758649e-07 3.601427e-07 1.504169e-06 2.856278e-06 1.192788e-05 2.161321e-05 8.665452e-05 3.748413e-09 1.419323e-08 7.116165e-06 2.926590e-05 2.814978e-06 1.156757e-05 -1.742515e-02 -7.197109e-02 3.176850e-06 1.241796e-05 1.757755e-06 7.343293e-06 2.948815e-06 1.190904e-05 1.978019e-07 6.978760e-07 3.147805e-06 1.279522e-05 2.661618e-06 1.110586e-05 4.265480e-07 1.661597e-06 7.606106e-07 2.746793e-06 
2601.000000 1.682764e-09 6.326060e-09 1.482422e-06 5.917557e-06 4.051618e-07 1.671097e-06 2.962673e-09 1.058499e-08 1.389553e-06 5.947562e-06 7.140610e-08 2.585734e-07 3.185164e-07 1.222934e-06 4.297516e-08 1.711234e-07 7.228942e-07 2.718288e-06 8.310358e-07 3.475531e-06 6.526607e-08 2.284214e-07 3.128339e-06 1.310761e-05 1.382398e-05 5.170015e-05 3.035839e-09 1.174800e-08 6.143192e-06 2.401672e-05 1.765036e-06 6.829102e-06 -1.293738e-02 -5.090655e-02 7.848715e-06 3.121892e-05 1.059470e-06 4.003901e-06 1.345857e-06 5.023427e-06 1.523579e-07 5.719871e-07 1.742059e-06 6.492023e-06 2.048477e-06 8.171234e-06 3.723063e-07 1.354625e-06 3.934979e-06 1.686720e-05 
2606.000000 2.186030e-09 8.354054e-09 1.544141e-06 6.216316e-06 3.143692e-07 1.255385e-06 7.647277e-09 3.024537e-08 4.585637e-07 1.659715e-06 8.664300e-08 3.165526e-07 1.800681e-07 6.458961e-07 2.253640e-08 8.260623e-08 1.057110e-06 4.140372e-06 5.808377e-07 2.298645e-06 2.294328e-07 9.464286e-07 1.133069e-06 4.154421e-06 1.053216e-05 3.837298e-05 3.315520e-09 1.271259e-08 5.779931e-06 2.245824e-05 2.629440e-06 1.076162e-05 -7.595508e-03 -2.796225e-02 5.406517e-06 2.043133e-05 8.817335e-07 3.282456e-06 2.673823e-06 1.095916e-05 1.337137e-07 4.928916e-07 3.813621e-06 1.587064e-05 8.428254e-07 3.004543e-06 8.724620e-07 3.534137e-06 1.442027e-06 5.305721e-06 
2620.000000 6.986691e-10 2.541172e-09 1.203770e-06 4.704084e-06 2.237197e-07 8.389694e-07 4.031398e-09 1.451767e-08 8.853244e-07 3.455537e-06 1.684831e-07 6.614196e-07 1.145823e-07 3.957360e-07 2.166779e-08 7.803947e-08 1.789696e-06 7.491112e-06 3.517364e-07 1.328326e-06 1.320097e-07 5.048478e-07 2.378749e-06 9.687546e-06 1.649545e-05 6.366424e-05 3.059897e-09 1.163962e-08 7.352574e-06 2.954068e-05 7.116354e-07 2.488553e-06 -4.840381e-03 -1.699508e-02 6.634964e-06 2.576902e-05 5.128737e-07 1.827804e-06 1.145467e-06 4.191224e-06 3.638707e-07 1.537474e-06 1.269230e-06 4.603874e-06 2.273533e-06 9.249536e-06 5.831491e-07 2.300884e-06 3.083183e-06 1.263281e-05 
2626.000000 4.520819e-10 1.590700e-09 3.952026e-07 1.367762e-06 1.834790e-07 6.717069e-07 2.973364e-09 1.058641e-08 5.337412e-07 1.934135e-06 1.734609e-07 6.868666e-07 5.896759e-07 2.465507e-06 3.921929e-08 1.521723e-07 8.137414e-07 3.014822e-06 1.587742e-07 5.554827e-07 9.345667e-08 3.440208e-07 1.658230e-06 6.430851e-06 1.611397e-05 6.191526e-05 4.458672e-09 1.822822e-08 7.092678e-06 2.853155e-05 1.797224e-06 6.972942e-06 -6.506189e-03 -2.355054e-02 9.260248e-06 3.838507e-05 1.704337e-06 7.106491e-06 2.987084e-06 1.240204e-05 1.102105e-07 3.955591e-07 3.499921e-06 1.471166e-05 2.518328e-06 1.033994e-05 6.787415e-07 2.774887e-06 2.257058e-06 8.793137e-06 
2629.000000 5.223527e-10 1.890910e-09 4.905414e-07 1.726711e-06 1.640283e-07 5.909673e-07 1.007685e-08 4.219522e-08 3.810997e-07 1.341563e-06 2.504387e-07 1.040919e-06 3.028607e-07 1.153056e-06 3.436305e-08 1.302141e-07 8.365536e-07 3.111576e-06 4.957099e-07 1.971869e-06 8.604370e-08 3.145348e-07 1.414932e-06 5.357110e-06 1.820848e-05 7.109481e-05 1.555933e-09 5.533726e-09 6.789313e-06 2.717763e-05 1.670568e-06 6.436040e-06 -4.695969e-03 -1.643849e-02 9.459272e-06 3.974621e-05 1.451335e-06 5.894467e-06 1.257749e-06 4.640270e-06 2.484753e-07 9.787554e-07 2.023490e-06 7.786382e-06 1.708453e-06 6.643222e-06 6.425564e-07 2.621149e-06 3.317345e-06 1.376769e-05 
