# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] r[15] j[15] r[16] j[16] r[17] j[17] r[18] j[18] r[19] j[19] r[20] j[20] r[21] j[21] r[22] j[22] r[23] j[23] r[24] j[24] 
2683.000000 4.314982e-09 1.535525e-08 4.002293e-07 1.445207e-06 4.256114e-11 1.751519e-10 7.613964e-08 2.727327e-07 8.712670e-07 3.474891e-06 1.655854e-08 6.203099e-08 9.213788e-08 3.272294e-07 5.229935e-09 1.931763e-08 1.129399e-08 4.042725e-08 6.991163e-09 2.623717e-08 8.748653e-09 3.705581e-08 1.478794e-07 5.933254e-07 3.358872e-08 1.346134e-07 8.762273e-07 3.070043e-06 2.734904e-07 1.058917e-06 2.554002e-08 1.028069e-07 7.019680e-10 2.461783e-09 1.816348e-11 7.532145e-11 8.313672e-08 3.274592e-07 4.178044e-06 1.504408e-05 3.143036e-03 1.102975e-02 1.470423e-06 5.668264e-06 2.890873e-12 1.150432e-11 8.738229e-05 3.173103e-04 6.490436e-08 2.479564e-07 
2685.000000 3.014543e-09 1.079623e-08 8.779054e-09 3.393118e-08 3.092892e-08 1.129196e-07 2.786190e-08 1.016914e-07 8.887927e-06 3.390444e-05 2.748324e-08 1.019983e-07 4.480887e-10 1.759136e-09 7.690697e-09 2.819918e-08 8.456384e-09 3.043484e-08 2.742731e-08 1.003838e-07 6.577616e-09 2.800760e-08 3.118102e-07 1.233888e-06 8.050893e-09 3.313423e-08 1.350385e-06 4.693365e-06 7.153432e-08 2.839102e-07 1.556386e-08 6.322947e-08 1.345556e-09 4.661971e-09 1.213818e-07 4.283343e-07 4.428300e-08 1.764981e-07 7.767634e-06 2.764821e-05 2.172777e-03 7.679191e-03 1.453271e-05 5.365026e-05 1.437084e-12 5.771003e-12 1.508714e-07 6.157273e-07 3.401760e-08 1.315300e-07 
2701.000000 4.633867e-12 1.869599e-11 6.661010e-09 2.590061e-08 5.399036e-10 2.124658e-09 1.491898e-08 5.526615e-08 1.481579e-03 5.167866e-03 6.950069e-09 2.638153e-08 2.026906e-09 7.737243e-09 1.084747e-08 3.962106e-08 1.660724e-11 6.715522e-11 2.410672e-09 9.236922e-09 1.435585e-07 5.765044e-07 1.361015e-07 5.483470e-07 2.344796e-06 8.666979e-06 5.605895e-11 2.344362e-10 1.565580e-08 6.397592e-08 7.479647e-07 2.828329e-06 1.741245e-13 6.976041e-13 1.205428e-10 4.836716e-10 2.917232e-08 1.175484e-07 3.721693e-06 1.348446e-05 7.100834e-07 2.918241e-06 1.804548e-08 7.533114e-08 2.315618e-13 9.129348e-13 7.201705e-08 2.965446e-07 1.845718e-08 7.187071e-08 
2707.000000 5.415067e-13 2.233789e-12 2.237912e-10 9.250254e-10 2.172722e-09 8.327724e-09 4.136946e-08 1.506697e-07 1.178163e-07 4.902393e-07 1.939140e-09 7.550267e-09 2.444819e-09 9.322273e-09 8.807849e-09 3.235778e-08 2.244476e-08 7.928515e-08 5.809586e-09 2.184686e-08 8.176729e-08 3.318585e-07 5.854959e-05 2.110541e-04 1.898434e-07 7.366520e-07 2.413266e-07 8.619780e-07 3.563212e-07 1.372060e-06 1.877447e-07 7.270161e-07 3.949479e-11 1.461988e-10 7.110745e-08 2.538268e-07 4.710813e-08 1.878231e-07 2.458764e-05 8.607427e-05 1.040351e-03 3.734937e-03 6.124625e-07 2.397534e-06 1.057163e-10 3.923554e-10 4.202062e-08 1.750326e-07 2.463097e-08 9.520448e-08 
2709.000000 2.133209e-13 8.642970e-13 2.959449e-10 1.216606e-09 2.380508e-09 9.109582e-09 8.048828e-08 2.895605e-07 7.838542e-04 2.765881e-03 2.295062e-09 8.911175e-09 5.890343e-08 2.118084e-07 3.080196e-09 1.154022e-08 1.979026e-10 7.620123e-10 7.009046e-09 2.627241e-08 1.290152e-07 5.191808e-07 4.750230e-06 1.789426e-05 9.009077e-09 3.689431e-08 2.086567e-07 7.471717e-07 2.254653e-07 8.756323e-07 7.367441e-08 2.903120e-07 3.899714e-11 1.443767e-10 6.405151e-08 2.290591e-07 6.944983e-08 2.749536e-07 7.247979e-05 2.487434e-04 3.991071e-04 1.458721e-03 8.161715e-07 3.178340e-06 1.694142e-10 6.232133e-10 6.133783e-08 2.537383e-07 6.278938e-08 2.385652e-07 
2710.000000 2.717509e-13 1.110059e-12 7.920670e-09 3.066919e-08 5.663028e-08 2.047453e-07 9.069870e-08 3.255711e-07 7.562656e-04 2.670361e-03 3.308566e-09 1.275898e-08 1.117890e-07 3.972590e-07 7.040323e-09 2.597290e-08 2.806353e-10 1.073706e-09 9.226523e-11 3.748023e-10 1.329151e-07 5.345426e-07 6.478177e-06 2.426590e-05 4.196524e-09 1.743164e-08 3.422862e-07 1.214558e-06 7.520255e-09 3.103327e-08 4.098228e-08 1.632672e-07 8.311217e-11 3.034707e-10 1.871298e-09 7.137564e-09 1.622390e-07 6.323053e-07 1.241814e-04 4.219933e-04 6.725628e-04 2.434881e-03 1.525817e-06 5.873199e-06 7.469704e-13 2.993981e-12 1.028744e-07 4.214427e-07 3.792406e-08 1.454329e-07 
2712.000000 1.232885e-08 4.310680e-08 2.191904e-09 8.690473e-09 6.577024e-08 2.371102e-07 2.490719e-07 8.778033e-07 3.715723e-04 1.329140e-03 6.694549e-10 2.659896e-09 6.210925e-08 2.225374e-07 9.603479e-09 3.523488e-08 1.301853e-10 5.051352e-10 1.095143e-10 4.434642e-10 9.670535e-05 3.434796e-04 1.641984e-06 6.308350e-06 3.273094e-09 1.366062e-08 4.938100e-07 1.743741e-06 9.733637e-09 3.997961e-08 2.378290e-07 9.167519e-07 1.429026e-13 5.721032e-13 7.481802e-10 2.902469e-09 3.261685e-09 1.367669e-08 3.025423e-06 1.101568e-05 7.917219e-07 3.255461e-06 1.739959e-08 7.272720e-08 8.832290e-13 3.537916e-12 1.553935e-05 5.813287e-05 1.345136e-06 4.840417e-06 
2714.000000 1.007449e-08 3.536378e-08 2.571123e-09 1.014859e-08 5.159217e-08 1.867731e-07 3.724939e-07 1.302968e-06 1.315403e-04 4.794064e-04 4.809213e-10 1.921905e-09 1.806857e-07 6.347514e-07 3.512871e-09 1.311996e-08 1.818067e-10 7.010434e-10 1.019068e-10 4.132256e-10 8.296623e-05 2.955726e-04 4.842674e-08 1.988192e-07 1.188498e-05 4.262641e-05 1.444115e-07 5.216328e-07 4.057453e-08 1.621773e-07 2.512312e-07 9.672428e-07 1.175082e-13 4.693865e-13 2.408878e-10 9.539336e-10 3.107386e-09 1.304125e-08 3.023314e-06 1.101093e-05 1.581066e-06 6.419160e-06 7.729340e-08 3.143126e-07 3.203084e-12 1.266170e-11 9.452668e-06 3.569427e-05 1.544742e-06 5.545988e-06 
2717.000000 4.441099e-10 1.651850e-09 1.760799e-09 6.999721e-09 3.887543e-11 1.603065e-10 9.619483e-08 3.450074e-07 1.529420e-04 5.558994e-04 5.473595e-07 1.916329e-06 1.082583e-07 3.848986e-07 1.207576e-11 5.009880e-11 8.118345e-12 3.314176e-11 2.638022e-11 1.094924e-10 1.268825e-07 5.090632e-07 5.044675e-08 2.069869e-07 8.102921e-06 2.926968e-05 1.051738e-10 4.339501e-10 8.578395e-08 3.380991e-07 2.967944e-07 1.136196e-06 1.927163e-13 7.718084e-13 1.852844e-07 6.501137e-07 1.734196e-08 7.050382e-08 1.558008e-06 5.755618e-06 9.660253e-03 3.330085e-02 1.525845e-07 6.126905e-07 3.443364e-09 1.201932e-08 1.700912e-05 6.353530e-05 1.734425e-06 6.212992e-06 
2719.000000 4.917291e-10 1.825109e-09 1.860230e-06 6.505862e-06 3.194965e-11 1.322444e-10 5.176776e-08 1.878138e-07 6.670491e-05 2.461800e-04 1.057644e-06 3.657475e-06 6.209684e-08 2.230493e-07 1.193305e-11 4.950612e-11 2.836340e-11 1.133776e-10 4.545362e-11 1.868382e-10 2.814981e-08 1.161575e-07 3.993237e-07 1.577218e-06 8.070110e-09 3.308292e-08 3.154358e-11 1.330548e-10 2.613464e-07 1.008470e-06 2.616416e-07 1.003901e-06 3.271698e-13 1.307591e-12 4.824350e-10 1.887705e-09 2.270404e-08 9.184671e-08 7.564065e-07 2.831774e-06 2.058766e-02 6.999484e-02 1.303810e-08 5.475419e-08 2.907382e-09 1.018137e-08 2.415785e-04 8.573652e-04 3.794948e-09 1.518179e-08 
2721.000000 1.058710e-11 4.215046e-11 1.118550e-06 3.949883e-06 2.537529e-10 1.012528e-09 6.406143e-08 2.314142e-07 2.277766e-05 8.555965e-05 6.276927e-07 2.192850e-06 7.757403e-08 2.775321e-07 1.421688e-11 5.881747e-11 1.021147e-10 3.988539e-10 1.070098e-11 4.508544e-11 4.216976e-05 1.520565e-04 1.128054e-06 4.370859e-06 2.386881e-08 9.590000e-08 1.230827e-09 4.855765e-09 6.045485e-07 2.297261e-06 4.807389e-07 1.823339e-06 3.607738e-10 1.277310e-09 3.541232e-10 1.393457e-09 7.192285e-08 2.851125e-07 5.317465e-07 2.003378e-06 1.293095e-03 4.615841e-03 2.115147e-08 8.800811e-08 3.123091e-09 1.091996e-08 3.286107e-04 1.159763e-03 8.432537e-09 3.323767e-08 
2724.000000 3.225186e-12 1.309533e-11 9.852777e-07 3.496431e-06 3.188571e-10 1.266986e-09 3.840729e-08 1.398633e-07 6.551055e-05 2.413324e-04 1.750354e-06 5.999311e-06 2.117744e-10 8.453763e-10 7.207315e-10 2.772577e-09 9.339573e-09 3.350230e-08 1.130970e-07 4.031275e-07 2.520375e-05 9.176588e-05 5.673586e-06 2.138502e-05 4.686718e-05 1.637493e-04 3.807515e-09 1.471021e-08 3.461593e-08 1.384060e-07 8.744263e-08 3.423768e-07 2.075147e-10 7.424358e-10 1.501623e-09 5.745746e-09 6.728556e-08 2.674574e-07 2.289648e-06 8.385391e-06 1.587996e-04 5.893470e-04 7.578355e-08 3.076079e-07 6.308427e-11 2.375716e-10 5.266067e-06 2.009283e-05 8.046999e-07 2.910425e-06 
2730.000000 5.431168e-10 2.011102e-09 5.005012e-10 2.040346e-09 5.091338e-09 1.920157e-08 3.213899e-11 1.336005e-10 2.234699e-07 9.151284e-07 9.076890e-08 3.279532e-07 5.107692e-10 2.009858e-09 6.357517e-12 2.669718e-11 6.342835e-12 2.595198e-11 1.245909e-10 5.038399e-10 9.941522e-07 3.835427e-06 9.871593e-05 3.523298e-04 1.620478e-08 6.565624e-08 1.546473e-09 6.066455e-09 4.806332e-06 1.749493e-05 7.858059e-08 3.076177e-07 8.910982e-13 3.504493e-12 1.139940e-11 4.772330e-11 1.194466e-06 4.496258e-06 7.211975e-08 2.815078e-07 2.688084e-03 9.456197e-03 5.271148e-06 1.979754e-05 8.125380e-11 3.037141e-10 2.869912e-04 1.015333e-03 6.639617e-10 2.736957e-09 
2737.000000 2.516514e-11 9.843549e-11 1.074397e-08 4.131716e-08 2.082468e-08 7.628765e-08 1.778581e-10 7.150214e-10 9.452911e-04 3.314452e-03 2.819821e-09 1.087533e-08 1.384751e-07 4.927026e-07 1.902839e-08 6.886003e-08 1.404923e-09 5.217302e-09 2.710553e-10 1.080506e-09 2.964789e-06 1.121273e-05 4.948890e-06 1.870102e-05 1.407247e-05 5.012538e-05 2.354812e-10 9.588046e-10 9.440258e-07 3.534854e-06 3.416749e-09 1.414844e-08 1.599374e-13 6.368713e-13 7.215802e-11 2.916318e-10 6.640593e-08 2.640513e-07 6.620497e-08 2.589698e-07 3.238815e-07 1.344848e-06 1.485476e-08 6.202996e-08 3.603504e-12 1.420130e-11 1.536427e-04 5.496992e-04 4.469375e-06 1.566823e-05 
2742.000000 9.414268e-12 3.747052e-11 7.151889e-09 2.770202e-08 3.527489e-09 1.336972e-08 3.393716e-10 1.350869e-09 1.102635e-04 4.022179e-04 1.320229e-11 5.606460e-11 5.272624e-09 1.996426e-08 1.813559e-10 7.135885e-10 5.519123e-09 1.993946e-08 7.089666e-11 2.904044e-10 4.838001e-07 1.892735e-06 9.719766e-07 3.779982e-06 5.764886e-07 2.173022e-06 3.606605e-11 1.522334e-10 4.755181e-06 1.726647e-05 3.168385e-09 1.318576e-08 1.706468e-10 6.115952e-10 7.055187e-09 2.621823e-08 3.085313e-06 1.139361e-05 2.228304e-05 7.815682e-05 1.608429e-05 6.208095e-05 4.472383e-07 1.752428e-06 1.244907e-10 4.604877e-10 2.028485e-06 7.868663e-06 1.509745e-07 5.624863e-07 
2748.000000 1.102701e-09 4.027155e-09 5.506583e-11 2.331483e-10 2.854987e-10 1.133243e-09 9.657212e-10 3.769262e-09 9.664139e-08 4.013316e-07 9.208165e-10 3.625070e-09 2.876718e-11 1.196863e-10 1.277931e-11 5.282055e-11 2.036470e-12 8.477936e-12 1.380529e-10 5.581964e-10 6.796645e-07 2.637320e-06 2.447834e-05 8.987668e-05 1.004431e-05 3.596543e-05 2.584879e-08 9.647560e-08 8.923246e-07 3.347203e-06 2.175216e-05 7.676382e-05 1.468177e-12 5.725184e-12 4.352533e-11 1.777548e-10 1.452764e-05 5.200894e-05 3.480340e-09 1.439020e-08 9.265302e-05 3.467480e-04 1.012910e-07 4.073966e-07 1.355007e-12 5.400140e-12 5.407277e-08 2.240572e-07 2.041383e-09 8.244552e-09 
3033.000000 1.382649e-11 5.364070e-11 4.916012e-11 2.079068e-10 1.317012e-10 5.293455e-10 3.459380e-09 1.294743e-08 5.148378e-05 1.874699e-04 5.644237e-10 2.229706e-09 5.926694e-08 2.150399e-07 1.580495e-11 6.522865e-11 1.224828e-11 4.812900e-11 1.890032e-07 6.724144e-07 3.383892e-05 1.232759e-04 1.415586e-06 5.414075e-06 4.556662e-08 1.843167e-07 7.201271e-08 2.624751e-07 2.452486e-09 1.024189e-08 1.686524e-07 6.285006e-07 8.240100e-12 3.107378e-11 1.622952e-09 6.203276e-09 5.290166e-07 1.977585e-06 7.508902e-07 2.845618e-06 2.419564e-05 9.259822e-05 1.020411e-07 4.073781e-07 3.392889e-11 1.293892e-10 1.139046e-06 4.384832e-06 3.781656e-08 1.445141e-07 
3039.000000 7.109638e-10 2.573763e-09 1.659324e-10 6.865441e-10 1.612256e-09 6.174452e-09 1.303102e-09 4.966528e-09 1.116137e-07 4.546498e-07 4.183844e-09 1.594782e-08 7.883924e-08 2.838817e-07 6.717960e-10 2.582501e-09 2.391280e-10 8.881575e-10 1.127436e-09 4.416438e-09 1.053550e-06 4.087730e-06 3.550544e-06 1.336882e-05 8.582792e-09 3.578975e-08 6.546820e-11 2.722071e-10 3.385897e-06 1.235225e-05 1.297268e-05 4.461600e-05 4.398077e-14 1.647220e-13 2.187800e-07 7.616021e-07 1.676642e-07 6.392711e-07 1.971538e-07 7.655739e-07 7.971332e-04 2.856660e-03 1.190931e-04 4.167345e-04 1.668620e-11 6.455114e-11 6.179551e-09 2.614811e-08 7.829524e-10 3.222885e-09 
3044.000000 2.857805e-09 1.009220e-08 3.247962e-07 1.167522e-06 6.079737e-11 2.472664e-10 1.096789e-09 4.193450e-09 3.076877e-07 1.229912e-06 2.827803e-08 1.040653e-07 3.498192e-10 1.392593e-09 8.580298e-08 3.021868e-07 7.606414e-13 3.082533e-12 4.537621e-07 1.593030e-06 3.289706e-06 1.249873e-05 9.929996e-05 3.515930e-04 2.529901e-06 9.530285e-06 6.782068e-08 2.481238e-07 3.232028e-05 1.128023e-04 1.981618e-06 7.067747e-06 8.625679e-11 3.107898e-10 1.192729e-09 4.574182e-09 1.002101e-06 3.699297e-06 1.571968e-04 5.381649e-04 1.774226e-03 6.278861e-03 8.363386e-09 3.495977e-08 4.911400e-10 1.788985e-09 1.103597e-05 4.063590e-05 9.448019e-08 3.550119e-07 
3050.000000 1.123792e-11 4.381940e-11 4.639440e-09 1.802732e-08 1.020378e-10 4.102199e-10 3.469137e-08 1.246096e-07 6.367935e-08 2.619233e-07 2.381298e-11 1.000208e-10 2.712454e-08 9.949915e-08 3.646015e-08 1.298038e-07 2.141354e-10 7.953943e-10 2.424328e-08 8.995171e-08 5.892385e-07 2.319590e-06 6.867343e-07 2.659435e-06 1.041442e-04 3.658399e-04 9.773691e-11 4.030770e-10 2.291319e-05 8.068847e-05 5.491795e-08 2.093289e-07 2.619336e-11 9.651415e-11 1.413526e-07 4.971978e-07 6.901220e-10 2.909309e-09 1.486275e-06 5.525577e-06 4.699094e-06 1.858872e-05 7.005788e-05 2.478547e-04 5.487200e-12 2.172971e-11 8.806719e-05 3.128163e-04 5.759155e-09 2.276990e-08 
3051.000000 4.859767e-12 1.921209e-11 7.790480e-09 2.998169e-08 1.017563e-10 4.091173e-10 2.981104e-08 1.073763e-07 1.562560e-06 6.054822e-06 3.553320e-09 1.363870e-08 6.203746e-08 2.241151e-07 7.906096e-08 2.774130e-07 2.460377e-10 9.090889e-10 4.590686e-08 1.683061e-07 6.497949e-07 2.552927e-06 3.509233e-07 1.376104e-06 7.999802e-05 2.824229e-04 1.732888e-10 7.071329e-10 1.034495e-05 3.696457e-05 5.927752e-09 2.347745e-08 3.120469e-11 1.146145e-10 9.882827e-08 3.499713e-07 4.092272e-06 1.468599e-05 6.347071e-07 2.396761e-06 5.475606e-06 2.159946e-05 1.064862e-06 4.078802e-06 5.639236e-12 2.232381e-11 3.518112e-06 1.325242e-05 2.889435e-09 1.157086e-08 
3053.000000 6.779022e-12 2.665314e-11 1.520318e-07 5.527321e-07 2.016827e-10 8.022403e-10 1.302755e-11 5.414747e-11 1.779176e-06 6.877686e-06 1.681133e-09 6.544249e-09 1.444642e-09 5.583777e-09 1.966494e-08 7.080595e-08 5.240603e-10 1.909535e-09 5.171602e-08 1.891962e-07 4.453099e-07 1.761603e-06 1.452128e-07 5.787460e-07 1.048533e-04 3.683775e-04 4.200911e-11 1.759768e-10 1.563376e-05 5.543353e-05 1.112717e-08 4.355472e-08 4.698956e-12 1.785955e-11 2.046976e-11 8.458394e-11 1.745757e-06 6.364859e-06 4.063075e-07 1.546758e-06 1.024591e-05 3.994748e-05 1.277832e-06 4.878364e-06 1.179570e-11 4.611955e-11 4.029179e-06 1.513848e-05 2.315173e-09 9.310318e-09 
3055.000000 6.130318e-12 2.414328e-11 5.844851e-08 2.162963e-07 6.667336e-11 2.706609e-10 5.649859e-12 2.383019e-11 8.249993e-06 3.100670e-05 4.094687e-09 1.567697e-08 1.331551e-09 5.155059e-09 2.022814e-08 7.279297e-08 7.289192e-13 2.947785e-12 1.491996e-10 6.093162e-10 1.539954e-04 5.458556e-04 4.421374e-09 1.874301e-08 1.286688e-05 4.687113e-05 3.547992e-08 1.312989e-07 5.844910e-06 2.110692e-05 6.924472e-09 2.734827e-08 5.127219e-12 1.944945e-11 1.388002e-11 5.772798e-11 3.616247e-06 1.300463e-05 4.710400e-09 1.944935e-08 1.642914e-06 6.625410e-06 2.810381e-06 1.057252e-05 1.977493e-09 7.047744e-09 1.439596e-08 6.015197e-08 8.015473e-10 3.280478e-09 
3069.000000 1.381718e-12 5.566154e-12 9.112097e-10 3.643897e-09 1.180086e-09 4.535200e-09 1.304657e-10 5.200292e-10 2.201201e-06 8.448901e-06 3.105619e-08 1.141063e-07 2.602386e-11 1.079742e-10 3.100451e-11 1.261494e-10 7.131530e-11 2.704857e-10 1.263023e-07 4.560663e-07 3.395645e-08 1.412910e-07 2.879451e-05 1.034913e-04 4.355682e-06 1.616158e-05 3.379546e-11 1.414959e-10 7.670517e-10 3.267874e-09 9.111489e-08 3.434108e-07 4.914922e-11 1.784105e-10 1.337399e-08 4.894791e-08 2.551341e-07 9.634977e-07 8.322558e-07 3.107379e-06 1.344711e-04 4.967344e-04 3.904543e-07 1.525383e-06 1.596276e-11 6.198508e-11 2.929033e-05 1.062721e-04 5.589918e-07 2.027584e-06 
3073.000000 3.075077e-12 1.227179e-11 6.076431e-10 2.444065e-09 2.857304e-08 1.033656e-07 1.965614e-08 7.121278e-08 2.291684e-04 8.077271e-04 1.756992e-10 7.105782e-10 1.437784e-09 5.534409e-09 1.647664e-07 5.727862e-07 9.906479e-10 3.584115e-09 1.746700e-08 6.534072e-08 1.626460e-06 6.317484e-06 5.270692e-07 2.040564e-06 2.121025e-07 8.297494e-07 5.655419e-11 2.345793e-10 4.053204e-05 1.409818e-04 2.197845e-08 8.504743e-08 1.071421e-11 4.006987e-11 2.727027e-09 1.030503e-08 1.562059e-08 6.203669e-08 4.863897e-07 1.833870e-06 2.272554e-04 8.316858e-04 2.309310e-05 8.381569e-05 1.957363e-11 7.571738e-11 2.045159e-04 7.158453e-04 1.455483e-08 5.641516e-08 
3075.000000 1.847465e-12 7.434334e-12 6.302385e-10 2.533883e-09 2.504995e-08 9.085915e-08 1.452010e-08 5.291369e-08 2.625514e-04 9.232809e-04 2.300921e-10 9.259714e-10 2.815456e-09 1.070450e-08 1.270343e-07 4.437043e-07 3.695868e-13 1.485310e-12 8.804268e-08 3.196903e-07 2.418953e-06 9.327740e-06 1.276463e-06 4.862904e-06 6.512509e-07 2.495009e-06 3.446131e-09 1.324455e-08 1.270773e-05 4.515349e-05 6.475845e-09 2.565830e-08 1.387403e-11 5.163695e-11 4.909797e-09 1.835249e-08 3.034633e-08 1.190425e-07 5.206445e-06 1.881600e-05 3.702726e-07 1.526816e-06 2.170520e-05 7.889284e-05 1.389359e-12 5.596903e-12 8.627125e-06 3.198854e-05 2.114647e-10 8.844433e-10 
3080.000000 4.784803e-10 1.749267e-09 9.309631e-08 3.414201e-07 6.160090e-08 2.202051e-07 8.428345e-12 3.515840e-11 1.139602e-08 4.832988e-08 8.271099e-08 2.992471e-07 5.989383e-10 2.341466e-09 3.801458e-10 1.481582e-09 8.054981e-12 3.175338e-11 2.519776e-09 9.792003e-09 5.689730e-08 2.356155e-07 7.149464e-09 2.994697e-08 1.909144e-05 6.871263e-05 2.567410e-10 1.035785e-09 7.459219e-07 2.796785e-06 3.351712e-08 1.291162e-07 9.426318e-13 3.677503e-12 2.085652e-09 7.909978e-09 7.534916e-08 2.903133e-07 8.684205e-08 3.383885e-07 4.938776e-07 2.020942e-06 4.860678e-05 1.736913e-04 4.029162e-12 1.601775e-11 1.374597e-05 5.045198e-05 4.186202e-11 1.803546e-10 
3083.000000 3.936376e-10 1.444331e-09 8.800771e-09 3.362245e-08 9.578927e-10 3.707170e-09 3.910468e-08 1.396827e-07 1.374262e-08 5.807204e-08 9.565645e-11 3.932436e-10 4.288829e-10 1.686687e-09 7.068168e-12 2.955903e-11 2.332478e-11 9.029588e-11 3.627074e-09 1.401975e-08 4.638449e-08 1.922919e-07 1.488396e-08 6.149585e-08 6.623077e-06 2.429688e-05 2.955474e-10 1.189175e-09 2.619850e-08 1.045827e-07 1.244922e-09 5.100197e-09 1.188619e-11 4.449184e-11 8.637135e-11 3.472576e-10 6.578493e-06 2.334057e-05 1.222169e-07 4.733150e-07 4.230500e-07 1.736291e-06 1.100281e-04 3.875142e-04 1.461395e-12 5.884552e-12 2.919137e-05 1.056433e-04 1.999763e-09 8.014570e-09 
3085.000000 8.843155e-10 3.202896e-09 5.795413e-09 2.231799e-08 1.896819e-09 7.248042e-09 6.829962e-08 2.414702e-07 2.084788e-06 8.016712e-06 3.214494e-10 1.292269e-09 2.369131e-07 8.274420e-07 5.245682e-12 2.204349e-11 3.366353e-12 1.346296e-11 1.399284e-08 5.275305e-08 6.786965e-08 2.793985e-07 4.174828e-07 1.626010e-06 2.786069e-06 1.038636e-05 1.290745e-10 5.266135e-10 1.361013e-08 5.498600e-08 4.886911e-09 1.952069e-08 4.707506e-12 1.791615e-11 6.244252e-11 2.525440e-10 4.754287e-06 1.697059e-05 5.545128e-06 2.002750e-05 2.467102e-06 9.812805e-06 1.472368e-04 5.157650e-04 8.166920e-09 2.826654e-08 3.443715e-08 1.412368e-07 1.850235e-09 7.424840e-09 
3092.000000 2.097900e-11 8.147922e-11 5.676972e-08 2.091802e-07 4.393063e-08 1.584253e-07 3.611395e-11 1.470458e-10 4.352134e-07 1.726535e-06 3.783403e-10 1.516832e-09 1.182828e-11 4.960539e-11 1.189650e-08 4.345237e-08 6.158161e-12 2.433699e-11 6.667711e-07 2.336667e-06 2.687220e-07 1.077133e-06 5.797196e-04 1.969627e-03 7.939482e-07 3.030896e-06 1.654653e-08 6.184601e-08 5.412543e-06 1.960869e-05 2.731425e-09 1.102339e-08 8.817261e-13 3.443605e-12 2.033139e-10 8.037701e-10 1.628177e-09 6.730853e-09 3.257496e-06 1.187576e-05 6.774165e-08 2.873261e-07 1.656088e-07 6.586299e-07 1.847604e-12 7.389630e-12 9.015668e-06 3.329220e-05 1.662171e-07 6.125743e-07 
3096.000000 1.138430e-12 4.613765e-12 3.981911e-07 1.412037e-06 1.656931e-11 6.906066e-11 5.058525e-11 2.051394e-10 1.292381e-07 5.240256e-07 4.585641e-11 1.911797e-10 1.094046e-10 4.418729e-10 4.087347e-08 1.458193e-07 1.057638e-11 4.148475e-11 3.700627e-06 1.256603e-05 2.442380e-06 9.401285e-06 7.439353e-09 3.105636e-08 2.896579e-07 1.129204e-06 1.808903e-10 7.349375e-10 3.717803e-06 1.356466e-05 1.212366e-06 4.370558e-06 1.185398e-13 4.666241e-13 5.517100e-09 2.049692e-08 4.983034e-09 2.013302e-08 4.159691e-06 1.505385e-05 7.078862e-07 2.879014e-06 1.951027e-06 7.407235e-06 1.377974e-12 5.526275e-12 3.025489e-06 1.142591e-05 9.923519e-10 4.028912e-09 
3099.000000 6.174270e-13 2.502909e-12 5.101864e-07 1.800978e-06 3.463818e-11 1.424473e-10 2.557611e-10 1.006564e-09 7.009807e-08 2.867957e-07 5.676858e-10 2.264676e-09 3.911481e-09 1.474542e-08 3.234837e-11 1.315980e-10 2.881492e-11 1.110556e-10 2.128702e-08 7.953284e-08 8.435277e-05 3.040109e-04 1.435710e-06 5.438574e-06 2.314679e-06 8.681870e-06 2.404837e-10 9.721796e-10 8.312778e-07 3.124261e-06 2.623783e-06 9.341471e-06 4.673128e-13 1.836465e-12 3.875946e-11 1.572903e-10 6.477800e-09 2.604666e-08 3.283347e-06 1.193738e-05 1.046574e-05 4.043636e-05 1.646486e-04 5.764912e-04 3.759101e-10 1.367311e-09 2.562265e-06 9.706536e-06 4.631216e-08 1.745901e-07 
3102.000000 2.096954e-12 8.465094e-12 9.215067e-08 3.350977e-07 6.103130e-11 2.486252e-10 9.007048e-10 3.456119e-09 9.520514e-08 3.874698e-07 7.160406e-08 2.614303e-07 1.451553e-08 5.341988e-08 1.409146e-11 5.817829e-11 8.246344e-12 3.239547e-11 3.160785e-08 1.172156e-07 1.124496e-06 4.392208e-06 2.895914e-06 1.082773e-05 2.172964e-07 8.500700e-07 4.242687e-08 1.561665e-07 4.766115e-06 1.736598e-05 2.441232e-05 8.341531e-05 3.431322e-13 1.352066e-12 3.351755e-11 1.363733e-10 2.428204e-08 9.510460e-08 3.280262e-05 1.143528e-04 1.109585e-05 4.283508e-05 1.920142e-04 6.704436e-04 1.218591e-10 4.526493e-10 1.252630e-06 4.803677e-06 2.281598e-08 8.722334e-08 
