# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] r[10] j[10] r[11] j[11] r[12] j[12] r[13] j[13] r[14] j[14] r[15] j[15] r[16] j[16] r[17] j[17] r[18] j[18] r[19] j[19] r[20] j[20] r[21] j[21] r[22] j[22] r[23] j[23] r[24] j[24] 
1940.000000 2.395052e-09 8.695850e-09 2.925145e-09 1.183119e-08 3.011115e-10 1.213307e-09 1.797644e-07 6.446793e-07 1.664582e-04 6.081070e-04 2.256406e-06 8.019420e-06 1.512015e-11 6.296037e-11 5.350655e-11 2.230935e-10 8.191444e-09 2.975581e-08 6.086408e-12 2.572017e-11 1.930424e-07 7.758065e-07 1.066755e-04 3.933183e-04 1.401947e-06 5.364710e-06 1.584936e-08 6.224552e-08 2.347298e-08 9.404677e-08 1.665695e-08 6.994337e-08 3.253831e-13 1.309284e-12 1.100387e-06 3.928871e-06 1.005662e-08 4.197566e-08 2.320743e-05 8.330578e-05 1.679640e-05 6.295016e-05 9.553439e-07 3.788460e-06 6.869781e-11 2.630824e-10 7.053159e-04 2.543691e-03 1.489087e-08 5.619464e-08 
1941.000000 2.644531e-09 9.583908e-09 4.401150e-08 1.692642e-07 4.118471e-10 1.650231e-09 4.061041e-07 1.434626e-06 2.742307e-04 9.924134e-04 2.409056e-09 9.693900e-09 9.899667e-11 3.981704e-10 5.372438e-11 2.239530e-10 1.617660e-08 5.803135e-08 8.711011e-12 3.661523e-11 2.659776e-07 1.062414e-06 8.792940e-05 3.253309e-04 6.877765e-07 2.666341e-06 1.051867e-08 4.162119e-08 1.444757e-08 5.841475e-08 5.419028e-08 2.224758e-07 3.259701e-11 1.235791e-10 1.452496e-06 5.159900e-06 2.803526e-06 1.053223e-05 5.353689e-05 1.891909e-04 5.070693e-06 1.943640e-05 5.413979e-07 2.169836e-06 7.401525e-11 2.830901e-10 1.506383e-05 5.821879e-05 2.061914e-10 8.437772e-10 
1944.000000 1.112189e-09 4.101501e-09 2.362903e-08 9.195364e-08 4.376515e-10 1.751694e-09 5.553840e-07 1.951206e-06 1.744395e-04 6.349887e-04 2.121122e-09 8.555279e-09 1.730765e-10 6.889531e-10 1.563866e-09 6.112263e-09 8.048259e-12 3.325416e-11 9.891791e-10 3.814594e-09 1.923872e-05 7.112179e-05 5.400293e-04 1.929611e-03 5.804213e-07 2.262352e-06 1.608560e-08 6.299853e-08 2.506049e-05 8.834321e-05 5.586693e-08 2.292658e-07 3.140980e-11 1.191586e-10 3.073233e-10 1.276422e-09 1.383819e-05 5.046803e-05 6.623319e-06 2.433105e-05 7.118032e-07 2.829963e-06 3.154907e-06 1.223986e-05 6.241369e-13 2.533683e-12 3.740376e-06 1.483811e-05 1.121071e-10 4.639207e-10 
1949.000000 2.598782e-12 1.069348e-11 4.004195e-07 1.478669e-06 4.254150e-10 1.704091e-09 2.035708e-07 7.289004e-07 1.479730e-05 5.639581e-05 5.469027e-06 1.908425e-05 8.355078e-11 3.364006e-10 2.401027e-08 8.910766e-08 2.960616e-11 1.195416e-10 1.093268e-08 4.024153e-08 1.458950e-04 5.192075e-04 2.649334e-03 9.162294e-03 7.525402e-05 2.673460e-04 1.421448e-09 5.822941e-09 6.546576e-09 2.684086e-08 4.322325e-05 1.568187e-04 3.631074e-11 1.376554e-10 6.301571e-07 2.276329e-06 6.752490e-08 2.714772e-07 1.206901e-04 4.191002e-04 4.296398e-08 1.799528e-07 4.317617e-06 1.660916e-05 6.436750e-14 2.086237e-13 1.390556e-03 4.940004e-03 2.918032e-09 1.137774e-08 
2219.000000 2.865037e-11 1.141097e-10 4.944949e-06 1.750115e-05 9.055871e-10 3.583281e-09 1.638708e-09 6.288452e-09 3.420785e-07 1.396509e-06 1.016497e-10 4.220430e-10 1.070648e-07 3.795444e-07 9.881590e-09 3.668431e-08 1.460830e-08 5.311323e-08 8.617112e-08 3.091503e-07 3.912223e-07 1.552507e-06 8.862958e-07 3.470128e-06 1.185928e-05 4.337051e-05 2.933087e-06 1.034847e-05 8.233512e-07 3.062230e-06 3.243329e-08 1.335133e-07 2.550818e-11 9.600746e-11 4.532065e-11 1.908941e-10 8.230931e-05 2.882849e-04 5.525773e-09 2.298496e-08 4.046493e-04 1.441209e-03 1.235329e-06 4.854027e-06 1.099682e-11 4.284789e-11 2.404013e-06 9.602303e-06 4.809828e-08 1.820751e-07 
2238.000000 1.355039e-08 4.803855e-08 8.336590e-07 3.049396e-06 4.850974e-09 1.861685e-08 5.515333e-11 2.258467e-10 1.544981e-06 6.125898e-06 6.098921e-07 2.160744e-06 1.221007e-10 4.904507e-10 9.611657e-09 3.569447e-08 2.550907e-08 9.185405e-08 2.244078e-11 9.365671e-11 1.965858e-06 7.603730e-06 9.515339e-07 3.742254e-06 4.077374e-09 1.735599e-08 3.106224e-08 1.191849e-07 2.293712e-09 9.526819e-09 4.855606e-06 1.833496e-05 1.906459e-10 6.927841e-10 9.083177e-09 3.476059e-08 2.718830e-06 1.014772e-05 7.513809e-06 2.746462e-05 6.663108e-06 2.562640e-05 1.721410e-05 6.422575e-05 4.466182e-11 1.693163e-10 2.051634e-03 7.247450e-03 1.969293e-09 7.941510e-09 
2240.000000 1.891845e-08 6.665392e-08 1.070965e-06 3.898991e-06 4.966689e-10 1.987857e-09 3.142018e-09 1.193245e-08 5.617321e-06 2.174260e-05 4.840809e-07 1.721921e-06 2.648651e-11 1.092383e-10 1.286399e-10 5.182076e-10 1.149270e-10 4.561539e-10 8.637468e-11 3.515618e-10 9.345210e-05 3.368339e-04 7.525547e-07 2.972674e-06 1.472979e-07 5.872605e-07 8.235860e-08 3.103577e-07 7.042307e-08 2.751684e-07 9.265188e-06 3.457147e-05 3.502049e-10 1.255493e-09 7.192721e-09 2.764406e-08 2.139029e-05 7.698466e-05 2.015207e-05 7.231431e-05 2.207940e-06 8.667476e-06 8.413230e-06 3.180583e-05 3.137028e-10 1.147718e-09 3.855442e-03 1.348073e-02 1.885151e-09 7.608818e-09 
2252.000000 4.309754e-11 1.696129e-10 1.572381e-07 5.943390e-07 4.270220e-11 1.782731e-10 6.659818e-08 2.400090e-07 5.293966e-08 2.225159e-07 3.982548e-10 1.615552e-09 1.015615e-10 4.100299e-10 6.021076e-10 2.354080e-09 1.771108e-07 6.121825e-07 1.187632e-09 4.601976e-09 1.473980e-04 5.265162e-04 2.002711e-04 7.095945e-04 1.145457e-04 4.045118e-04 2.523911e-06 8.917297e-06 2.806405e-07 1.069258e-06 1.215208e-04 4.340385e-04 9.602108e-12 3.687777e-11 1.430011e-08 5.432043e-08 1.007162e-06 3.829451e-06 1.854438e-07 7.264022e-07 1.885331e-06 7.411422e-06 1.419861e-04 5.105189e-04 3.134607e-09 1.102090e-08 5.069253e-05 1.929171e-04 1.230524e-10 5.238557e-10 
2253.000000 4.815055e-10 1.807236e-09 1.572555e-07 5.945024e-07 3.328323e-11 1.395905e-10 1.163607e-07 4.149585e-07 9.952769e-08 4.134358e-07 7.537394e-10 3.022207e-09 1.956702e-10 7.805601e-10 5.647438e-10 2.210971e-09 1.013020e-11 4.197525e-11 6.319408e-10 2.477908e-09 1.096255e-05 4.116573e-05 1.317848e-04 4.706215e-04 1.773117e-04 6.211015e-04 3.285823e-06 1.155248e-05 1.784365e-07 6.856576e-07 1.706415e-04 6.057127e-04 2.122843e-11 8.038285e-11 1.937731e-08 7.318792e-08 3.593122e-08 1.453788e-07 1.058913e-07 4.191886e-07 4.257054e-06 1.648396e-05 9.757517e-05 3.533324e-04 1.432533e-09 5.110795e-09 1.275182e-06 5.205622e-06 1.108468e-10 4.728043e-10 
2254.000000 4.559965e-10 1.712974e-09 1.139315e-07 4.332332e-07 5.479919e-11 2.278000e-10 4.711531e-08 1.712342e-07 5.347122e-06 2.064308e-05 7.820465e-10 3.133131e-09 2.257026e-10 8.980588e-10 5.267724e-09 1.973058e-08 2.279824e-11 9.315397e-11 1.205920e-09 4.672412e-09 1.029885e-05 3.872394e-05 9.765029e-05 3.506973e-04 2.241586e-05 8.180154e-05 3.465843e-06 1.217331e-05 1.074264e-07 4.167361e-07 9.376013e-05 3.365069e-04 4.063615e-12 1.584389e-11 8.870642e-09 3.398856e-08 6.286798e-08 2.517584e-07 1.763951e-05 6.337303e-05 2.519850e-06 9.852363e-06 4.768563e-05 1.749526e-04 2.482403e-09 8.764938e-09 1.463372e-06 5.958007e-06 7.790817e-11 3.344965e-10 
2256.000000 2.455252e-10 9.328482e-10 7.853633e-08 3.006703e-07 1.433415e-10 5.854036e-10 2.447185e-07 8.627830e-07 2.758393e-06 1.078073e-05 8.523520e-10 3.408108e-09 1.251079e-09 4.831104e-09 4.552183e-09 1.709318e-08 4.914768e-11 1.980701e-10 3.660056e-10 1.449945e-09 3.892795e-06 1.490409e-05 4.542157e-05 1.657722e-04 6.826052e-06 2.545691e-05 9.764159e-06 3.364337e-05 1.764354e-06 6.508506e-06 3.092391e-08 1.284218e-07 1.507841e-12 5.971589e-12 4.512279e-09 1.750676e-08 6.587222e-08 2.636282e-07 1.583645e-05 5.700858e-05 1.770102e-06 6.966922e-06 5.810993e-08 2.411740e-07 8.181212e-13 3.296093e-12 2.328632e-06 9.400272e-06 1.136409e-06 4.092196e-06 
2264.000000 2.163489e-11 8.553809e-11 7.318692e-06 2.569316e-05 2.165673e-08 8.090725e-08 7.726274e-11 3.172675e-10 7.666369e-06 2.939185e-05 3.044263e-09 1.188391e-08 2.567915e-08 9.394300e-08 6.774345e-11 2.753535e-10 6.781310e-12 2.830510e-11 1.135068e-09 4.390454e-09 2.612691e-07 1.047287e-06 2.631051e-04 9.303897e-04 1.677241e-06 6.427835e-06 2.055456e-09 8.309719e-09 3.871234e-06 1.408062e-05 9.214064e-07 3.595386e-06 3.285193e-13 1.312468e-12 3.378167e-08 1.261998e-07 6.246827e-04 2.106652e-03 4.422844e-07 1.704819e-06 2.829269e-07 1.153210e-06 2.124744e-07 8.598587e-07 1.440132e-12 5.795322e-12 4.737415e-04 1.733717e-03 4.563872e-07 1.669478e-06 
2268.000000 8.352187e-12 3.350534e-11 7.139071e-10 2.969625e-09 8.916482e-11 3.680932e-10 1.235164e-11 5.242578e-11 1.305611e-03 4.552615e-03 5.280447e-09 2.035929e-08 6.135189e-11 2.509669e-10 6.022938e-11 2.457891e-10 1.655886e-08 5.978188e-08 6.974208e-10 2.720443e-09 7.970845e-08 3.266254e-07 9.598841e-08 3.935958e-07 4.415010e-07 1.734340e-06 1.927204e-09 7.783840e-09 1.202622e-06 4.472889e-06 1.490007e-04 5.289235e-04 2.743351e-12 1.071246e-11 2.356573e-07 8.510022e-07 1.356613e-07 5.361143e-07 4.598024e-08 1.844185e-07 2.653155e-05 9.919063e-05 1.098987e-07 4.501100e-07 6.501032e-12 2.565103e-11 1.077693e-06 4.417622e-06 2.341479e-08 9.027430e-08 
2272.000000 1.535625e-11 6.097725e-11 1.951352e-09 7.983631e-09 8.891532e-11 3.672379e-10 1.862529e-10 7.502615e-10 2.627510e-04 9.435202e-04 8.227738e-07 2.895841e-06 3.357288e-11 1.388203e-10 1.311427e-08 4.846992e-08 4.273498e-08 1.515970e-07 3.493070e-10 1.380159e-09 1.824343e-07 7.376232e-07 1.693319e-07 6.871850e-07 5.978360e-07 2.329383e-06 1.100089e-09 4.487524e-09 2.125833e-08 8.529040e-08 1.698903e-05 6.265608e-05 4.462407e-12 1.728436e-11 1.541398e-10 6.357024e-10 3.429683e-08 1.388957e-07 3.202351e-05 1.135294e-04 4.060137e-05 1.505663e-04 1.232909e-04 4.431735e-04 2.370380e-12 9.484975e-12 6.265092e-04 2.288373e-03 1.584362e-08 6.153412e-08 
2274.000000 2.424763e-09 8.764534e-09 1.573241e-09 6.462024e-09 4.260765e-11 1.779970e-10 3.239229e-10 1.291681e-09 6.065658e-08 2.548084e-07 3.214681e-07 1.151361e-06 8.799349e-08 3.138084e-07 6.268696e-09 2.348884e-08 6.489705e-08 2.279787e-07 1.117431e-10 4.514475e-10 3.971580e-08 1.651364e-07 2.174909e-07 8.800071e-07 7.421658e-08 3.003494e-07 4.589407e-10 1.902158e-09 3.178747e-06 1.162980e-05 1.607216e-05 5.933923e-05 4.683031e-11 1.742503e-10 3.789386e-10 1.537050e-09 3.470283e-07 1.347287e-06 1.376241e-07 5.399291e-07 5.116196e-08 2.141681e-07 2.436745e-04 8.650773e-04 1.412474e-12 5.683271e-12 5.148309e-04 1.887324e-03 1.667565e-06 5.944570e-06 
2279.000000 7.346644e-11 2.839706e-10 2.417038e-07 9.049207e-07 4.124682e-10 1.648870e-09 1.247307e-09 4.864610e-09 2.437104e-07 9.966374e-07 5.058918e-11 2.129050e-10 1.870284e-08 6.851372e-08 1.555830e-08 5.737533e-08 7.152829e-07 2.402921e-06 1.484394e-11 6.222864e-11 8.779263e-07 3.453876e-06 1.416948e-05 5.312847e-05 1.722543e-07 6.850509e-07 5.313774e-09 2.109187e-08 1.397245e-05 4.972010e-05 2.920865e-05 1.063778e-04 1.747708e-10 6.348964e-10 2.232915e-09 8.763129e-09 1.769149e-05 6.377182e-05 7.805674e-07 2.966754e-06 1.800518e-07 7.378133e-07 1.240790e-05 4.654045e-05 4.354405e-09 1.527441e-08 1.091143e-05 4.295944e-05 4.347494e-08 1.657217e-07 
2281.000000 3.133913e-10 1.179682e-09 5.636786e-07 2.077320e-06 9.915329e-11 4.069096e-10 3.052380e-07 1.074358e-06 1.721061e-07 7.084734e-07 2.667057e-11 1.135397e-10 2.055189e-10 8.185535e-10 1.159083e-08 4.297699e-08 2.063869e-08 7.401856e-08 2.966336e-09 1.126332e-08 4.448931e-07 1.772557e-06 4.937256e-06 1.887714e-05 6.568855e-08 2.659519e-07 3.278271e-08 1.259091e-07 1.155035e-05 4.118100e-05 2.288846e-05 8.351694e-05 2.841331e-10 1.023252e-09 5.146624e-09 1.989197e-08 1.879030e-05 6.766581e-05 2.128747e-07 8.287418e-07 4.391399e-07 1.770086e-06 4.633845e-08 1.925523e-07 1.318947e-10 4.946360e-10 9.230555e-06 3.644709e-05 1.103298e-07 4.133680e-07 
2284.000000 1.967675e-10 7.465119e-10 1.094470e-09 4.532995e-09 1.474183e-09 5.757090e-09 2.585741e-07 9.128652e-07 2.131002e-06 8.375685e-06 1.334357e-06 4.640933e-06 9.373242e-10 3.630342e-09 4.578520e-11 1.877133e-10 5.789038e-12 2.414018e-11 2.462090e-09 9.379982e-09 4.640876e-06 1.771385e-05 1.204706e-05 4.529837e-05 2.489617e-05 9.019760e-05 7.994192e-09 3.151796e-08 2.953920e-07 1.125875e-06 5.392408e-06 2.021190e-05 7.614322e-12 2.937204e-11 6.268878e-07 2.210812e-06 1.148112e-06 4.359409e-06 2.765548e-06 1.028987e-05 9.731841e-08 4.026207e-07 5.971035e-08 2.469950e-07 1.500561e-10 5.615230e-10 7.845085e-06 3.106397e-05 5.899255e-08 2.234603e-07 
2285.000000 1.199323e-10 4.592252e-10 1.599676e-09 6.580034e-09 6.458557e-10 2.561392e-09 2.506624e-07 8.855233e-07 1.297011e-06 5.144859e-06 1.540725e-06 5.345145e-06 5.960447e-08 2.132766e-07 4.070066e-11 1.672137e-10 5.235614e-12 2.186941e-11 2.788632e-09 1.059977e-08 2.498486e-06 9.647360e-06 1.234674e-07 5.060102e-07 3.773600e-05 1.356529e-04 1.306376e-08 5.103724e-08 2.654432e-07 1.013611e-06 6.214289e-06 2.323290e-05 9.662364e-12 3.711773e-11 1.266514e-06 4.409333e-06 1.678122e-06 6.326739e-06 1.190407e-06 4.498534e-06 1.398940e-07 5.748988e-07 6.129524e-05 2.229201e-04 2.759150e-10 1.020876e-09 5.157827e-04 1.892651e-03 5.662370e-08 2.146409e-07 
2291.000000 9.624958e-10 3.545490e-09 9.428626e-09 3.758521e-08 8.715739e-09 3.288099e-08 3.171112e-10 1.268958e-09 1.885328e-05 7.100763e-05 2.907627e-07 1.040082e-06 2.784461e-10 1.102265e-09 2.343957e-09 8.945967e-09 2.316544e-11 9.419715e-11 2.233058e-10 8.892653e-10 1.337785e-04 4.784791e-04 8.682591e-08 3.575556e-07 1.434087e-08 5.972263e-08 3.796951e-09 1.512939e-08 7.241019e-08 2.838729e-07 4.731360e-05 1.699650e-04 2.449569e-11 9.226509e-11 2.957459e-08 1.104724e-07 1.946794e-06 7.314034e-06 1.238557e-07 4.883369e-07 6.980120e-05 2.558679e-04 1.343469e-07 5.477830e-07 8.966629e-13 3.613412e-12 9.274701e-07 3.817079e-06 1.435665e-07 5.361061e-07 
2293.000000 9.469236e-10 3.488955e-09 1.612331e-09 6.647205e-09 1.243146e-10 5.079288e-10 1.360999e-09 5.300606e-09 2.701776e-05 1.010614e-04 2.836614e-07 1.015370e-06 3.367838e-10 1.328492e-09 1.627066e-09 6.253128e-09 4.430093e-11 1.780942e-10 3.830578e-08 1.385419e-07 8.442581e-06 3.185213e-05 6.451505e-08 2.671253e-07 2.963412e-07 1.169346e-06 8.608791e-10 3.525633e-09 6.001158e-07 2.264692e-06 8.745262e-06 3.240546e-05 1.611114e-11 6.114844e-11 5.238829e-08 1.935685e-07 2.779781e-06 1.037417e-05 4.017591e-08 1.612903e-07 4.907994e-05 1.810862e-04 1.875192e-07 7.599245e-07 1.063740e-12 4.282052e-12 1.713296e-06 6.971730e-06 3.987578e-08 1.524753e-07 
2294.000000 7.577725e-10 2.803299e-09 1.165423e-09 4.833075e-09 2.328729e-10 9.404791e-10 2.576202e-09 9.915748e-09 2.800253e-05 1.046754e-04 1.079879e-06 3.777943e-06 3.089942e-10 1.220996e-09 1.159529e-10 4.683024e-10 2.883339e-10 1.122786e-09 6.096472e-08 2.186216e-07 1.208783e-05 4.529831e-05 4.777025e-08 1.989045e-07 3.041748e-07 1.199550e-06 4.509120e-10 1.868595e-09 6.654744e-07 2.506792e-06 7.002919e-06 2.605263e-05 2.258328e-13 9.003451e-13 3.307670e-08 1.232393e-07 1.998137e-06 7.503880e-06 4.435111e-08 1.777201e-07 2.230182e-05 8.349762e-05 3.983976e-07 1.592282e-06 6.718883e-13 2.706648e-12 7.361830e-07 3.043432e-06 1.156933e-08 4.521005e-08 
2297.000000 1.876030e-09 6.829853e-09 2.081521e-08 8.166742e-08 1.725278e-10 7.005715e-10 9.551729e-10 3.748402e-09 2.026935e-06 7.974015e-06 1.879180e-07 6.792623e-07 8.086643e-11 3.270310e-10 6.978435e-10 2.725899e-09 9.312774e-10 3.548214e-09 8.107176e-08 2.891975e-07 5.028736e-06 1.915116e-05 3.573820e-06 1.374726e-05 2.028366e-07 8.060053e-07 1.091787e-08 4.262828e-08 3.846246e-08 1.529534e-07 4.520191e-06 1.694671e-05 7.527951e-14 2.872669e-13 2.191004e-09 8.576323e-09 2.936788e-06 1.095083e-05 2.744165e-08 1.109394e-07 7.977073e-06 3.046495e-05 6.407221e-06 2.432169e-05 1.521989e-11 5.914431e-11 1.703591e-05 6.644989e-05 4.417364e-08 1.684130e-07 
2300.000000 3.763581e-11 1.475021e-10 1.287420e-08 5.097705e-08 5.762285e-10 2.289487e-09 6.300690e-08 2.291178e-07 1.041717e-07 4.336953e-07 3.187054e-10 1.295173e-09 1.514294e-10 6.055499e-10 1.246651e-09 4.817731e-09 7.164915e-12 2.984892e-11 1.767530e-09 6.775612e-09 1.213295e-05 4.543450e-05 1.703971e-06 6.645631e-06 6.640624e-05 2.364003e-04 1.460616e-06 5.198167e-06 1.889872e-08 7.613784e-08 1.380864e-08 5.758730e-08 2.061460e-10 7.459704e-10 1.491437e-09 5.879051e-09 2.144352e-08 8.771789e-08 1.372570e-08 5.604841e-08 1.284100e-07 5.279602e-07 2.347966e-07 9.471949e-07 2.416194e-12 9.640102e-12 2.887478e-06 1.164196e-05 1.314766e-06 4.708519e-06 
2303.000000 5.394352e-11 2.099812e-10 2.475430e-07 9.252374e-07 8.089039e-10 3.194190e-09 6.099149e-08 2.219290e-07 4.952517e-04 1.766507e-03 1.044637e-08 3.976786e-08 2.550768e-10 1.008840e-09 4.231365e-10 1.668032e-09 1.290956e-11 5.320704e-11 9.519279e-10 3.690871e-09 1.793921e-05 6.669225e-05 6.519191e-06 2.479395e-05 1.506525e-06 5.742828e-06 4.698563e-06 1.636129e-05 3.171287e-05 1.114408e-04 1.630507e-08 6.780206e-08 1.447394e-10 5.273040e-10 2.400720e-10 9.787488e-10 6.362625e-08 2.550749e-07 2.671647e-05 9.472481e-05 1.352574e-07 5.555151e-07 1.612588e-07 6.551112e-07 1.364652e-12 5.475609e-12 4.871596e-06 1.945973e-05 1.891878e-06 6.728715e-06 
2305.000000 1.827675e-11 7.256309e-11 3.528841e-07 1.310764e-06 3.123992e-07 1.107012e-06 8.020709e-08 2.899587e-07 5.455981e-04 1.942764e-03 9.046022e-09 3.453161e-08 2.568229e-10 1.015766e-09 1.465272e-09 5.635751e-09 1.566951e-11 6.435167e-11 1.735433e-09 6.653968e-09 5.348719e-07 2.121896e-06 3.724527e-07 1.493300e-06 1.425273e-06 5.439069e-06 1.821559e-10 7.642111e-10 3.992080e-05 1.396604e-04 2.712630e-06 1.027379e-05 8.963818e-13 3.562914e-12 1.557332e-08 5.884411e-08 3.619954e-09 1.531341e-08 1.082369e-04 3.740370e-04 4.156697e-06 1.598519e-05 3.464796e-06 1.326744e-05 3.906657e-12 1.548525e-11 3.112841e-06 1.253778e-05 2.127047e-06 7.560747e-06 
2306.000000 4.540086e-10 1.696279e-09 2.458531e-07 9.191909e-07 3.517914e-07 1.243927e-06 1.078710e-07 3.877789e-07 3.098245e-04 1.114899e-03 1.259453e-08 4.779056e-08 1.237924e-10 4.962292e-10 3.083947e-09 1.169917e-08 8.846103e-12 3.667518e-11 2.152134e-09 8.217952e-09 3.552690e-07 1.420145e-06 1.916500e-07 7.778514e-07 9.905388e-07 3.805050e-06 1.403368e-10 5.915297e-10 2.400838e-07 9.257216e-07 2.789763e-06 1.056230e-05 6.126364e-13 2.444421e-12 1.162653e-08 4.416453e-08 5.684651e-09 2.384833e-08 3.593329e-06 1.323611e-05 5.296683e-06 2.027648e-05 1.851684e-06 7.173116e-06 5.778700e-12 2.276996e-11 2.334285e-03 8.310539e-03 1.752212e-06 6.250276e-06 
2312.000000 1.337598e-12 5.515263e-12 9.854884e-09 3.904620e-08 1.122217e-07 4.044155e-07 5.425263e-10 2.149644e-09 8.130258e-06 3.129275e-05 7.430157e-07 2.614388e-06 3.353444e-09 1.264871e-08 1.219592e-11 5.120410e-11 1.234837e-10 4.889975e-10 1.172427e-08 4.336070e-08 1.712408e-08 7.238583e-08 2.755012e-04 9.787877e-04 4.314762e-08 1.761749e-07 1.555815e-07 5.752670e-07 4.263360e-05 1.497023e-04 5.489072e-06 2.053709e-05 1.775326e-13 7.070188e-13 5.268813e-07 1.866001e-06 4.254772e-05 1.508480e-04 2.961351e-09 1.243934e-08 1.991221e-06 7.756908e-06 8.960771e-07 3.523057e-06 1.306136e-08 4.467752e-08 3.193898e-04 1.180357e-03 5.301490e-06 1.855919e-05 
2601.000000 9.872946e-13 4.043985e-12 2.037306e-09 8.241264e-09 1.208362e-07 4.315061e-07 8.229197e-08 2.945269e-07 1.608331e-04 5.892591e-04 8.334813e-10 3.323447e-09 8.317301e-11 3.361815e-10 1.191964e-08 4.318080e-08 1.421355e-10 5.462097e-10 5.831231e-09 2.203521e-08 3.644619e-08 1.512755e-07 1.155197e-07 4.680476e-07 6.350856e-06 2.317983e-05 1.012991e-09 4.016678e-09 4.051241e-06 1.485716e-05 2.451208e-07 9.546201e-07 3.290258e-12 1.278605e-11 1.208124e-08 4.504003e-08 1.201918e-05 4.415761e-05 1.650916e-09 6.846711e-09 4.314532e-05 1.614639e-04 3.170080e-07 1.262756e-06 1.165310e-09 4.214234e-09 3.373786e-06 1.316783e-05 2.235556e-07 8.378313e-07 
2606.000000 1.608576e-11 6.330378e-11 1.144301e-06 4.114074e-06 9.008701e-10 3.529526e-09 2.497876e-08 9.159291e-08 4.083768e-04 1.470704e-03 9.540713e-09 3.639309e-08 1.311151e-07 4.633447e-07 6.309033e-09 2.312616e-08 3.904147e-11 1.537346e-10 1.139530e-10 4.624087e-10 4.962993e-08 2.042676e-07 8.212884e-04 2.819321e-03 3.925623e-05 1.386822e-04 1.880963e-07 6.767188e-07 2.110866e-05 7.523189e-05 1.085831e-06 4.116889e-06 1.941211e-13 7.762374e-13 7.620655e-10 2.984120e-09 3.528990e-06 1.322430e-05 1.325716e-07 5.057189e-07 8.561442e-08 3.597037e-07 1.698482e-05 6.288966e-05 4.044646e-09 1.428756e-08 2.337323e-07 9.572884e-07 1.011059e-05 3.521729e-05 
2620.000000 5.601691e-12 2.252306e-11 1.160340e-09 4.721125e-09 1.009772e-11 4.283173e-11 1.870706e-10 7.502938e-10 1.172532e-06 4.689716e-06 7.250945e-11 3.019674e-10 2.157701e-07 7.537699e-07 9.404351e-09 3.414802e-08 1.420658e-10 5.462660e-10 1.512773e-09 5.839925e-09 2.424434e-08 1.013704e-07 9.223713e-05 3.305489e-04 2.157279e-08 8.754621e-08 3.951594e-10 1.590882e-09 3.092941e-09 1.296797e-08 1.177429e-08 4.845895e-08 1.205628e-10 4.378293e-10 3.540918e-11 1.466897e-10 1.768323e-05 6.426871e-05 1.313730e-08 5.243626e-08 1.656015e-07 6.862340e-07 1.105802e-04 3.944805e-04 6.371359e-12 2.520080e-11 3.358256e-07 1.365760e-06 9.540494e-07 3.476956e-06 
2626.000000 1.053729e-09 3.847791e-09 2.963961e-10 1.233437e-09 5.228101e-10 2.063023e-09 1.620397e-10 6.515949e-10 3.452938e-07 1.409847e-06 3.918926e-10 1.584666e-09 1.102340e-08 4.061530e-08 2.246361e-11 9.116126e-11 1.306440e-10 5.036153e-10 2.682137e-07 9.441974e-07 2.575707e-05 9.473916e-05 1.135763e-05 4.218061e-05 2.847045e-06 1.054000e-05 2.354967e-06 8.080477e-06 1.250878e-05 4.484923e-05 1.009782e-04 3.505773e-04 2.580969e-12 1.002409e-11 2.394122e-10 9.567321e-10 2.280774e-07 8.970475e-07 1.282942e-06 4.700986e-06 4.985241e-04 1.783998e-03 1.079638e-07 4.372067e-07 2.831615e-13 1.134496e-12 3.087236e-06 1.206598e-05 5.732331e-06 2.018703e-05 
2629.000000 4.752999e-13 1.958233e-12 1.623285e-07 5.998768e-07 2.467797e-07 8.700436e-07 1.215290e-10 4.907514e-10 3.127292e-06 1.222720e-05 7.174903e-10 2.868114e-09 6.523925e-08 2.326832e-07 1.009272e-10 3.985540e-10 1.291637e-10 4.987323e-10 1.907986e-07 6.760196e-07 6.952272e-05 2.503772e-04 1.477409e-06 5.687585e-06 2.045322e-05 7.290340e-05 1.628229e-10 6.671753e-10 3.792866e-05 1.332489e-04 2.569719e-04 8.767422e-04 7.642171e-13 3.034429e-12 3.268491e-10 1.299149e-09 6.747427e-07 2.601621e-06 9.120516e-07 3.358023e-06 1.652780e-06 6.590970e-06 4.883629e-08 2.006244e-07 8.587539e-13 3.485469e-12 3.851873e-06 1.498654e-05 1.578386e-09 6.463630e-09 
