# date r[0] j[0] r[1] j[1] r[2] j[2] r[3] j[3] r[4] j[4] r[5] j[5] r[6] j[6] r[7] j[7] r[8] j[8] r[9] j[9] 
520.000000 18.637371 17.181980 32.225628 30.845267 9.679676 8.252931 41.867157 40.409632 20.329354 18.872102 12.186575 10.665696 13.766823 12.281329 33.957466 32.559126 27.111230 25.652330 7.168168 5.663944 
521.000000 16.184038 14.629071 31.662270 30.271266 9.458704 8.023307 40.296164 38.802029 20.294993 18.834469 12.350281 10.838003 14.191696 12.721342 33.901037 32.496230 27.111362 25.645109 7.301118 5.805121 
522.000000 16.366943 14.820665 31.589844 30.191650 9.661703 8.231264 40.010855 38.518987 20.164273 18.697858 12.637070 11.135553 14.335559 12.872072 33.651797 32.247485 27.583931 26.126686 7.736238 6.254021 
523.000000 16.706436 15.173895 32.117629 30.730367 9.982130 8.558861 39.798374 38.299370 20.200586 18.737801 13.100847 11.613639 14.624460 13.169354 33.813586 32.419499 27.421472 25.960771 7.854712 6.377738 
524.000000 16.808584 15.281033 29.957467 28.504450 10.473986 9.061995 40.530599 39.037850 20.416293 18.955450 13.025332 11.531054 14.583209 13.122722 33.119670 31.711239 26.172462 24.668094 7.761474 6.282806 
525.000000 16.997393 15.481278 29.769471 28.304288 10.445814 9.026643 39.921459 38.415971 20.698148 19.251987 13.116318 11.626967 14.919765 13.467691 32.848226 31.437257 26.028223 24.520910 7.314187 5.822301 
526.000000 17.041805 15.521040 30.089101 28.629958 10.835668 9.424767 39.287934 37.781071 21.100485 19.662272 13.158381 11.670253 14.593639 13.134305 34.413716 33.048083 26.223849 24.732549 7.473579 5.985694 
527.000000 19.240738 17.800927 30.890915 29.448974 10.640989 9.222596 42.219279 40.808634 20.622164 19.168831 16.640071 15.258651 14.887810 13.434450 34.332942 32.960789 26.220238 24.738612 8.393651 6.934512 
528.000000 19.364919 17.927016 30.746648 29.300886 10.395943 8.971321 42.048349 40.635437 20.265533 18.816495 16.348006 14.955911 14.900874 13.448261 34.350052 32.977989 26.500966 25.024717 8.826919 7.373826 
529.000000 20.019676 18.596907 33.601096 32.241442 8.835231 7.365260 43.034455 41.634592 19.830916 18.372941 15.717682 14.311023 18.041612 16.673382 34.031050 32.650090 27.435408 25.987410 9.213805 7.771505 
530.000000 20.007088 18.588437 32.783992 31.411045 8.845442 7.377248 43.906772 42.514176 19.541210 18.070870 15.102695 13.683498 17.592299 16.215948 33.585449 32.198447 27.887383 26.446207 9.235282 7.793384 
531.000000 20.531427 19.123386 33.437615 32.075135 8.777689 7.310096 37.599137 36.046568 20.326225 18.883352 12.544082 11.042391 17.254789 15.870128 34.191688 32.816953 27.916849 26.473007 9.571272 8.138933 
532.000000 20.841444 19.443914 33.369884 32.011168 8.687126 7.216988 37.247063 35.685232 20.861016 19.433186 12.697941 11.201785 17.142103 15.743277 33.940890 32.557540 29.626124 28.194133 11.823100 10.451729 
533.000000 18.485623 17.022940 33.266540 31.908187 8.917271 7.452668 36.965194 35.392365 20.390305 18.952565 12.869835 11.383302 17.529376 16.140826 33.662630 32.271070 27.825150 26.343231 12.412451 11.056315 
534.000000 18.312798 16.849660 33.478785 32.120359 8.963575 7.498215 36.964419 35.405567 20.405642 18.971510 12.912210 11.425771 17.638674 16.255453 33.060826 31.657571 27.489413 25.996269 11.927071 10.559216 
535.000000 17.812721 16.333069 33.082406 31.717259 8.893021 7.424746 37.345646 35.787767 17.070330 15.514618 17.192804 15.828095 12.743453 11.199708 33.045224 31.641526 27.772139 26.284155 11.917189 10.549651 
536.000000 17.866831 16.384216 33.316285 31.954684 8.763045 7.289208 37.370555 35.823613 17.027916 15.478241 17.022350 15.653419 12.804064 11.259375 33.618397 32.230588 27.374758 25.882120 11.280796 9.899461 
537.000000 18.399791 16.933114 33.391122 32.033030 8.406701 6.918747 40.631429 39.185943 17.026420 15.482037 17.538221 16.185085 12.413426 10.852322 34.113172 32.740773 27.508245 26.026459 11.128801 9.745986 
538.000000 17.604148 16.109126 32.946994 31.574048 8.420867 6.930234 40.476322 39.013793 17.402966 15.873359 18.075773 16.735292 12.057270 10.480330 33.685483 32.304343 27.186824 25.698265 10.609266 9.211727 
539.000000 17.998871 16.512996 27.722996 26.179424 8.731985 7.254062 40.656775 39.205789 17.610951 16.093998 17.653801 16.300878 12.019577 10.444581 33.490364 32.109949 27.367639 25.890136 10.851343 9.459756 
540.000000 18.269106 16.788051 27.664922 26.119157 7.543331 6.022015 41.379512 39.944769 20.919645 19.511818 13.083514 11.596386 17.235917 15.844034 34.428855 33.065587 27.413452 25.929663 10.686988 9.291263 
541.000000 18.597625 17.122840 27.524568 25.974262 7.771370 6.256413 41.747346 40.310336 21.215421 19.814833 12.990098 11.497318 16.995181 15.599523 32.935899 31.531456 26.930193 25.435783 10.281318 8.876056 
542.000000 19.141466 17.681826 27.364690 25.800526 7.353022 5.824091 41.294926 39.862168 21.158705 19.758720 13.576876 12.100816 16.771203 15.372011 32.786995 31.372229 26.722886 25.213485 9.776183 8.354989 
543.000000 19.386380 17.936402 27.293152 25.740522 6.976783 5.431297 40.722510 39.253125 21.529322 20.142060 13.711425 12.236508 16.425698 15.018207 32.173001 30.748545 26.585938 25.061549 6.643618 5.113698 
544.000000 17.826974 16.324081 27.635728 26.098159 6.812371 5.253407 40.727883 39.272987 20.804541 19.402469 13.310702 11.818688 12.431379 10.883482 32.195810 30.768156 29.539515 28.122274 6.858925 5.338004 
545.000000 18.302939 16.816595 28.244499 26.742783 6.513363 4.941591 40.710373 39.269214 17.018169 15.486190 12.725403 11.213100 12.704729 11.169476 31.270685 29.813159 29.604106 28.195815 6.810234 5.291130 
546.000000 18.500536 17.023759 28.335832 26.830527 7.784905 6.276091 39.944177 38.495337 17.432121 15.912415 12.716095 11.207133 12.415951 10.865863 31.527718 30.072553 29.573113 28.166531 6.524090 4.989380 
547.000000 18.826113 17.359077 28.797866 27.309188 8.137540 6.639743 39.454636 37.995258 17.302167 15.782074 12.591556 11.081533 12.151820 10.586130 31.259830 29.789295 29.624972 28.212501 6.520246 4.981569 
548.000000 19.948276 18.514916 28.627005 27.130013 7.980085 6.478651 39.863320 38.406549 17.814668 16.311616 12.122303 10.596404 12.580661 11.035986 31.267674 29.791254 29.202464 27.776663 11.396318 10.016613 
549.000000 19.812965 18.373563 27.751599 26.213837 7.752129 6.240867 40.765048 39.319438 17.689260 16.176299 15.692079 14.285487 12.709484 11.168604 34.398984 33.011479 29.056158 27.631115 11.139961 9.753831 
550.000000 20.542689 19.110038 27.964706 26.436853 12.625106 11.260989 41.356500 39.916516 17.456867 15.938061 15.133129 13.711670 12.483536 10.933520 34.683333 33.306453 27.634776 26.168926 10.920549 9.528339 
551.000000 20.621741 19.196491 28.260188 26.733051 12.848699 11.490686 41.655160 40.212798 17.212940 15.684640 15.679674 14.272954 12.641519 11.104843 35.236776 33.871117 27.445376 25.981011 10.672334 9.271816 
552.000000 20.166079 18.724646 28.685377 27.162235 13.179987 11.830259 41.633230 40.187518 16.864854 15.323234 15.390333 13.976582 12.459024 10.913493 35.161731 33.786065 27.590518 26.138280 7.421523 5.922632 
553.000000 20.739767 19.312587 28.323673 26.787652 13.561034 12.220292 41.379575 39.935634 21.952875 20.575570 14.281037 12.835636 12.577424 11.040419 30.870343 29.362405 28.025424 26.587904 7.232012 5.728134 
554.000000 20.694421 19.263276 33.480357 32.101740 13.166800 11.817209 44.842307 43.482103 22.423310 21.056988 14.055353 12.599192 13.624084 12.127880 31.260563 29.760798 28.586804 27.166769 7.519854 6.026882 
555.000000 20.204690 18.758197 33.040377 31.645402 7.900172 6.398058 44.472744 43.106478 21.199014 19.819463 14.736119 13.297086 13.601794 12.105615 30.542249 29.026791 29.146537 27.741911 7.137568 5.631400 
556.000000 20.367087 18.930962 32.851859 31.447160 7.442261 5.938847 45.734051 44.385014 21.734874 20.367096 14.503720 13.058381 13.255939 11.744602 30.542759 29.029474 29.330379 27.938003 7.595674 6.109560 
557.000000 20.360642 18.925937 33.082281 31.677962 7.086050 5.570155 46.990970 45.656641 21.812808 20.445389 14.848370 13.415088 13.536955 12.037634 30.057982 28.527017 28.825464 27.418708 7.954307 6.481799 
558.000000 17.298822 15.746036 32.776519 31.368391 7.367344 5.859416 39.711825 38.174760 21.662404 20.293124 14.580205 13.140787 14.326047 12.851436 30.090940 28.575094 25.102213 23.564445 7.677263 6.194393 
559.000000 17.157830 15.601428 33.401062 32.013487 7.671202 6.177355 40.338533 38.806440 18.740587 17.293993 14.024723 12.570633 14.367266 12.892997 30.290217 28.787337 25.390438 23.856179 7.364699 5.873990 
560.000000 17.089365 15.526266 33.416929 32.030989 12.365619 11.006198 40.287232 38.763228 18.749643 17.303467 13.694513 12.239046 14.148786 12.669385 30.260094 28.744974 25.068900 23.524020 7.229058 5.730266 
561.000000 17.357945 15.809010 33.711664 32.333301 11.987096 10.619275 39.699808 38.173729 19.328235 17.897966 13.642122 12.184582 13.887170 12.399404 30.137487 28.609065 25.332514 23.789460 8.181163 6.712895 
562.000000 18.023447 16.505137 34.346277 32.978826 12.178230 10.813932 43.296002 41.885745 19.418249 17.993644 11.860429 10.335070 13.777599 12.290172 34.034208 32.634880 26.110462 24.572194 8.691233 7.239183 
563.000000 17.840061 16.310573 33.746068 32.367079 12.843201 11.495812 43.061009 41.640794 19.662993 18.244512 11.648948 10.113714 13.349227 11.847215 31.752110 30.336089 26.536150 25.006339 9.377891 7.939965 
564.000000 17.747910 16.214828 33.066543 31.673665 13.001092 11.655320 44.771602 43.351398 20.119892 18.712245 11.428640 9.881077 13.355731 11.853246 32.277432 30.876992 31.188360 29.805923 9.486236 8.054083 
565.000000 17.371399 15.824681 31.319483 29.886207 13.426549 12.092670 44.395450 42.981851 21.847550 20.484333 11.586097 10.049267 12.848521 11.328715 32.328824 30.934899 30.682148 29.292132 10.068168 8.651671 
566.000000 17.521422 15.990093 31.848936 30.423015 12.217037 10.852432 45.435383 44.038921 21.233897 19.858969 11.266134 9.711424 13.012035 11.483259 32.769920 31.388460 31.171501 29.794029 7.891799 6.408288 
567.000000 17.344254 15.807987 32.107720 30.684931 12.802215 11.451445 45.032827 43.635520 21.025285 19.643894 10.976714 9.409291 13.194304 11.669342 33.440667 32.074045 31.516742 30.148114 8.260237 6.788293 
568.000000 23.017151 21.660432 32.604100 31.189237 12.643374 11.288839 44.328384 42.928029 21.611827 20.247383 11.123103 9.558853 16.110759 14.686868 33.194947 31.821973 31.768854 30.410596 7.928987 6.443958 
569.000000 23.409115 22.063457 32.574174 31.165890 12.819543 11.470755 43.828807 42.416154 21.358044 19.986991 11.047562 9.476140 15.636224 14.198010 33.344427 31.982230 31.344464 29.971208 8.039700 6.559915 
570.000000 23.821058 22.486321 33.306455 31.909936 11.228156 9.838665 44.147366 42.727518 19.536178 18.116171 10.928801 9.343568 15.553810 14.115628 33.510812 32.149977 27.559176 26.080187 7.728541 6.236801 
571.000000 24.184392 22.861404 29.482616 27.963441 10.823533 9.425546 43.941792 42.516699 19.147600 17.713658 10.850284 9.261410 15.626357 14.191260 34.427620 33.083415 27.398290 25.914633 9.324047 7.884020 
572.000000 24.773849 23.467952 29.463785 27.934784 11.370339 9.988690 41.666149 40.187152 18.989646 17.547849 13.297264 11.817788 15.460886 14.024429 34.471759 33.130587 27.737011 26.259625 9.368963 7.929877 
573.000000 19.898783 18.466328 28.921163 27.375213 11.280036 9.896567 42.102703 40.640682 19.275769 17.845127 13.057964 11.565602 14.399722 12.931083 28.015058 26.468074 27.924965 26.449687 8.986292 7.537498 
574.000000 19.827814 18.397476 28.791026 27.240800 10.638887 9.235962 42.122051 40.649095 19.155799 17.720620 13.323910 11.845553 14.142779 12.668207 28.679800 27.148572 29.520153 28.099930 8.833541 7.377646 
575.000000 19.343660 17.898482 29.130940 27.582185 11.136881 9.747767 42.538597 41.075826 18.592706 17.144211 13.780245 12.313213 14.490901 13.029236 28.446153 26.912601 29.252782 27.825544 8.301300 6.830024 
576.000000 19.863458 18.429790 34.887810 33.517071 11.496522 10.117672 42.576244 41.115850 19.195123 17.760536 14.139948 12.686477 14.752838 13.295705 28.443369 26.917584 29.143303 27.706164 6.544869 5.003776 
577.000000 20.014806 18.590278 34.489389 33.111628 11.331753 9.949047 42.336334 40.885142 19.061032 17.622573 14.258827 12.811713 14.333945 12.864770 31.210718 29.774726 29.146795 27.711517 6.331236 4.781068 
578.000000 19.604699 18.163723 34.956352 33.583071 10.891429 9.496506 45.695740 44.322880 19.233054 17.799580 13.982286 12.526339 14.477097 13.012691 31.512705 30.080825 29.137671 27.709219 6.194740 4.640308 
579.000000 18.067157 16.576062 34.915486 33.536105 10.226085 8.814236 44.641821 43.251852 18.865841 17.419498 14.103577 12.653441 14.490887 13.023652 31.109473 29.671218 28.722150 27.286044 6.508437 4.968378 
580.000000 18.164021 16.678088 35.413299 34.043835 10.269010 8.860525 45.463122 44.080641 20.954654 19.569510 13.677103 12.212328 14.978424 13.526507 31.244431 29.804879 26.020545 24.485257 6.657516 5.122913 
581.000000 18.337579 16.843027 31.352018 29.860325 10.613268 9.214673 44.535939 43.142713 20.888355 19.503318 13.776570 12.316415 14.576288 13.111737 31.561980 30.134226 25.704955 24.153809 6.460041 4.916761 
582.000000 18.651077 17.171781 31.467342 29.977213 10.960273 9.572441 45.303102 43.925617 20.988448 19.607581 11.530735 9.989678 14.106823 12.623906 28.004247 26.445547 26.249419 24.713016 12.288725 10.931625 
583.000000 18.289325 16.798490 31.653192 30.164204 8.102285 6.631237 44.266805 42.873206 20.976872 19.595031 11.734442 10.204318 13.614920 12.116269 28.154137 26.593011 26.155923 24.619365 11.941293 10.577855 
584.000000 22.740121 21.378984 31.785981 30.303663 7.960588 6.482475 39.478046 37.928352 16.594835 15.078548 11.586898 10.052766 13.778416 12.280974 28.633226 27.089265 26.321980 24.784603 12.246581 10.890963 
585.000000 22.267679 20.893642 31.719261 30.232177 7.479531 5.987047 39.220556 37.669214 16.851713 15.345642 11.695297 10.163751 13.809678 12.313232 28.615372 27.054913 29.412469 27.977808 11.748732 10.382018 
586.000000 22.555444 21.184627 31.404425 29.913320 7.075770 5.570702 39.544712 37.994656 16.972933 15.471248 11.948510 10.424746 13.426805 11.913991 28.632904 27.060545 29.341427 27.896613 11.045403 9.661751 
587.000000 22.715806 21.352762 30.132603 28.580211 6.895188 5.383125 39.716722 38.159794 16.638606 15.129292 16.862305 15.492648 13.579574 12.072134 30.452212 28.971401 28.825402 27.367923 8.981003 7.540320 
588.000000 16.926740 15.382313 30.297310 28.735153 11.283319 9.904809 39.693001 38.141034 15.675989 14.121081 17.268935 15.908299 15.625574 14.189288 30.864883 29.401343 28.230686 26.761158 8.587977 7.133526 
589.000000 17.287866 15.754512 30.273897 28.697631 11.850709 10.485329 39.398678 37.829739 15.833853 14.291184 17.143045 15.780910 16.063595 14.643578 31.724541 30.277100 28.428492 26.974138 8.979988 7.535488 
590.000000 17.002257 15.462618 30.366235 28.787280 11.465773 10.091165 43.223646 41.791189 16.018223 14.482487 17.240513 15.879199 16.167844 14.751947 31.999932 30.553324 28.353430 26.902530 9.365870 7.933644 
591.000000 16.972415 15.426617 31.631075 30.105082 11.746126 10.379800 43.094375 41.659674 16.400127 14.877600 15.156259 13.733071 16.758316 15.358591 34.164876 32.771697 27.248228 25.765069 9.932084 8.516635 
592.000000 21.653048 20.268366 31.150007 29.610273 11.844459 10.482040 43.707601 42.279952 16.873775 15.364553 15.373944 13.954449 16.298209 14.884124 34.667030 33.281823 26.633341 25.143589 10.533835 9.134825 
593.000000 22.282961 20.912439 31.264685 29.717301 11.424115 10.049329 43.467110 42.041119 17.370820 15.877277 15.913495 14.506821 14.297393 12.820715 35.163386 33.787219 26.314357 24.807667 5.957960 4.418878 
594.000000 22.809432 21.451268 31.131371 29.592165 6.358826 4.818685 45.373794 43.991447 17.430000 15.936163 16.297932 14.898752 14.693839 13.228237 35.163757 33.795012 26.506718 25.017274 5.636001 4.084000 
595.000000 22.287984 20.912898 30.999154 29.460581 6.122737 4.575100 45.541154 44.152719 17.522519 16.036737 16.198410 14.797797 15.031740 13.576180 35.852990 34.497559 27.105396 25.632040 5.909169 4.369819 
596.000000 16.822192 15.272340 34.789083 33.383151 6.380149 4.847048 46.138214 44.749193 17.834336 16.364865 16.771603 15.387462 14.782380 13.320260 35.134800 33.762077 30.800914 29.439836 6.122490 4.589292 
597.000000 16.849397 15.302337 33.965043 32.546617 6.293312 4.756126 46.190119 44.812879 17.829108 16.355710 15.834994 14.425905 14.378344 12.903912 29.911203 28.373528 30.721889 29.352925 6.054015 4.520948 
598.000000 16.517717 14.957389 34.800661 33.396921 6.101275 4.557933 40.254377 38.697378 17.793591 16.314063 15.392475 13.972342 14.416911 12.943836 29.972168 28.442831 30.451318 29.070222 5.632050 4.079889 
599.000000 16.595660 15.043879 34.683823 33.275557 6.340138 4.804859 40.023165 38.456247 18.199177 16.736953 15.994778 14.590787 14.122851 12.641967 29.451567 27.905103 30.178268 28.788768 5.580250 4.024446 
600.000000 16.938661 15.402923 33.511676 32.080308 5.785291 4.226501 43.339560 41.775806 18.120464 16.650907 16.294685 14.896029 14.862802 13.385505 29.408760 27.865849 30.280063 28.898169 5.537577 3.977304 
601.000000 20.436376 19.023013 34.118255 32.701703 5.500906 3.929063 42.632027 41.064451 18.233859 16.766830 17.882493 16.525043 15.108943 13.642015 29.145778 27.597392 29.904880 28.510958 5.817603 4.267106 
602.000000 20.266961 18.853020 33.791485 32.373043 5.271053 3.689453 44.021309 42.495831 18.667195 17.214274 17.638045 16.272723 15.563929 14.110095 28.837213 27.276742 30.115474 28.727790 5.842407 4.292008 
603.000000 19.740810 18.312337 34.198542 32.791008 5.105964 3.517026 44.150108 42.637405 20.088071 18.679962 17.973966 16.619377 16.020366 14.581024 28.983379 27.435617 30.439908 29.060548 10.146301 8.742133 
604.000000 20.060739 18.637535 32.001054 30.528053 5.362851 3.787587 44.576954 43.077982 20.510718 19.117265 17.514514 16.150376 18.630182 17.263168 29.323214 27.789874 30.272254 28.893955 10.097037 8.693007 
605.000000 19.507575 18.073296 31.954887 30.489496 6.495406 4.972565 44.891444 43.389175 19.944748 18.535196 17.172405 15.799359 18.678888 17.314593 29.752830 28.236713 25.716308 24.187432 10.501240 9.110438 
606.000000 18.543283 17.075438 31.282525 29.800312 6.238870 4.703568 44.255401 42.704642 19.517579 18.095342 12.711866 11.200882 18.812034 17.454464 29.789519 28.275568 25.759709 24.225331 10.365589 8.970578 
607.000000 18.229905 16.747477 31.304639 29.833642 6.077178 4.532215 43.986026 42.444074 20.033624 18.621909 12.957000 11.456516 19.244734 17.899663 29.772213 28.249093 25.303668 23.758888 8.617013 7.169876 
608.000000 17.753655 16.257991 31.443080 29.968761 6.167737 4.625081 43.564272 42.036406 18.144339 16.676766 12.814796 11.306857 18.831548 17.478182 31.574758 30.113062 24.760408 23.202014 8.449373 6.994242 
609.000000 18.156057 16.671861 29.542031 28.004620 6.290894 4.754904 42.918966 41.388152 18.764838 17.312753 13.062916 11.567026 19.264416 17.923676 31.803999 30.357155 30.982273 29.621409 8.248844 6.785799 
610.000000 17.869865 16.373459 29.995370 28.470888 10.840610 9.453085 43.677537 42.160730 18.574509 17.113828 13.386311 11.897770 12.860741 11.326753 31.310834 29.853012 30.781999 29.415172 8.345548 6.882921 
611.000000 19.967090 18.535781 29.502596 27.968401 10.755498 9.368847 48.324385 46.941329 18.339519 16.871339 13.351606 11.860934 13.136879 11.611339 30.952682 29.492095 30.358142 28.975780 9.369279 7.938701 
612.000000 19.423909 17.976078 29.979753 28.455397 10.277022 8.878495 48.121916 46.731170 18.308009 16.834922 12.507302 10.983202 13.488143 11.979109 31.339104 29.887427 29.649042 28.252379 8.915329 7.468833 
613.000000 19.431297 17.988100 32.729006 31.302473 9.995060 8.590021 48.634282 47.245775 17.027350 15.511770 12.154446 10.615024 13.712097 12.209188 29.311075 27.788826 29.821811 28.422387 8.679348 7.227952 
614.000000 18.822952 17.383509 31.223448 29.793509 10.349160 8.952732 48.255549 46.867486 16.564491 15.034739 12.098876 10.560348 13.613727 12.105701 28.992659 27.468953 29.380799 27.975000 8.672639 7.220266 
615.000000 19.209675 17.782907 30.744119 29.309157 6.352350 4.821596 48.595107 47.205861 16.342811 14.809886 12.392765 10.869227 16.005622 14.580641 29.001435 27.485518 25.910092 24.378574 7.431978 5.937979 
616.000000 21.087389 19.708535 30.494866 29.055627 6.633342 5.113969 48.617199 47.244938 16.332935 14.795012 12.496323 10.978832 15.450816 14.012706 28.769185 27.256175 25.582881 24.037150 7.803187 6.325490 
617.000000 21.027770 19.643965 30.596855 29.169612 6.236965 4.701376 47.282903 45.867519 16.347430 14.804246 14.742328 13.304632 15.268201 13.824648 29.198992 27.697881 26.093392 24.563923 8.045756 6.575051 
618.000000 21.178966 19.796047 30.675545 29.258414 6.578062 5.054155 46.644533 45.223281 16.737426 15.207582 15.004682 13.571740 15.631513 14.198629 28.513666 26.977360 25.935167 24.390026 7.814237 6.336829 
619.000000 20.893455 19.499601 29.848277 28.415176 10.980375 9.594507 47.125960 45.710512 15.999615 14.439230 14.884963 13.449679 15.421590 13.985546 29.086046 27.566287 26.654304 25.130368 7.556458 6.069332 
620.000000 21.330514 19.948180 29.215229 27.768691 10.702197 9.308366 47.867674 46.454928 15.855516 14.294973 14.917359 13.480694 12.678236 11.143434 29.424081 27.905466 26.635943 25.101361 7.629925 6.144860 
621.000000 21.327230 19.944104 27.398457 25.894537 10.324824 8.922408 48.045854 46.651980 16.503005 14.947307 13.947361 12.497745 12.405594 10.863945 29.901196 28.394593 26.960633 25.433889 6.729950 5.206928 
622.000000 18.069982 16.585728 27.450156 25.942697 10.375935 8.977085 48.346002 46.943441 16.234371 14.671123 14.139364 12.699384 12.732923 11.202110 30.195482 28.697510 27.162277 25.633427 6.629588 5.098460 
623.000000 18.256079 16.773404 28.117842 26.625762 10.455870 9.058779 48.070322 46.674677 19.340430 17.896778 12.829900 11.345406 13.225891 11.711132 30.253384 28.751167 29.945631 28.511876 6.383831 4.840927 
624.000000 18.405440 16.922616 28.351323 26.867233 7.643597 6.161728 48.502618 47.096162 19.249942 17.798764 12.640321 11.146681 17.576875 16.197691 32.643441 31.213064 30.836419 29.417459 6.473144 4.931404 
625.000000 18.060984 16.570723 28.322209 26.836086 7.600106 6.119704 48.795173 47.405527 18.923573 17.467519 13.000896 11.523811 17.467624 16.088993 32.949922 31.533580 30.270081 28.839485 6.764208 5.232598 
626.000000 19.606216 18.167348 28.127516 26.623555 8.012784 6.549204 48.961087 47.569714 18.258865 16.786003 13.425602 11.961523 17.574130 16.199720 32.370651 30.946936 30.177478 28.748162 6.422871 4.874290 
627.000000 19.727881 18.290308 28.131700 26.630106 7.793107 6.323405 44.354171 42.836300 20.203154 18.789450 11.976180 10.463517 18.288231 16.928089 30.758151 29.325010 27.915300 26.413428 8.815540 7.359995 
628.000000 19.594183 18.147881 27.602833 26.085198 7.882386 6.413022 43.445061 41.911637 20.643365 19.244132 11.960519 10.449713 17.797194 16.426890 30.552668 29.107457 27.726196 26.212768 8.537789 7.071086 
629.000000 19.466113 18.018816 27.606013 26.087221 8.043743 6.577698 43.821024 42.288402 20.042398 18.627832 12.053736 10.549642 17.681009 16.304620 30.855115 29.415550 27.363283 25.836098 8.484094 7.011685 
630.000000 19.552823 18.110403 28.126799 26.620278 8.356711 6.901961 44.020767 42.485010 19.659361 18.234034 11.950316 10.446736 17.165323 15.777075 29.824335 28.345822 27.115559 25.586460 8.221879 6.738973 
631.000000 19.370802 17.918485 27.943441 26.438375 8.001690 6.534500 43.933098 42.389162 20.033222 18.619704 12.367640 10.877057 17.221724 15.837197 29.957526 28.486363 27.340340 25.826017 7.881998 6.388841 
632.000000 17.509365 15.986005 28.942199 27.468501 6.382814 4.857645 43.032009 41.479480 20.361786 18.957988 11.612353 10.094660 17.921657 16.551947 30.718292 29.264372 30.811231 29.408380 7.952853 6.459458 
633.000000 17.380722 15.853569 29.189880 27.716184 6.587762 5.073552 48.518940 47.146798 20.132811 18.722122 11.477413 9.957662 18.645219 17.290548 30.811291 29.350326 31.270545 29.873133 8.425005 6.947642 
634.000000 17.370585 15.844168 29.222496 27.746836 6.645251 5.130304 47.401580 46.016558 20.419450 19.019242 11.492746 9.975532 14.804680 13.342632 30.694141 29.218496 31.146016 29.748377 8.286225 6.805562 
635.000000 17.134972 15.605627 29.374439 27.913775 6.926672 5.422609 47.553333 46.158136 19.106717 17.668966 11.552809 10.033455 14.885066 13.423287 32.719731 31.315055 31.656945 30.271578 8.245501 6.761976 
636.000000 16.834740 15.288955 29.521598 28.061744 9.781408 8.366965 51.653107 50.275188 19.192146 17.753746 11.487228 9.963292 14.829182 13.369937 32.685073 31.280850 31.805996 30.425034 8.075114 6.584324 
637.000000 16.652576 15.098533 29.129181 27.665577 10.217229 8.815691 51.215940 49.839688 19.176386 17.736013 11.896754 10.387821 14.691843 13.225535 32.968428 31.565150 27.158440 25.620361 9.543820 8.099510 
638.000000 20.724515 19.313311 29.012155 27.552920 10.337980 8.927123 51.307497 49.925686 19.700117 18.271671 12.142328 10.643954 15.101739 13.646078 33.118902 31.726748 27.425392 25.892809 9.193234 7.739168 
639.000000 20.085672 18.658466 29.206637 27.753433 10.098246 8.678300 50.218876 48.818442 19.157439 17.716638 12.201677 10.707487 16.852904 15.450368 30.603692 29.140242 27.236265 25.699134 9.410029 7.962493 
640.000000 19.808450 18.376416 31.945170 30.573993 8.566042 7.097347 50.506221 49.120822 18.520935 17.063650 11.843296 10.331980 16.345860 14.930468 29.919831 28.441707 27.357757 25.815802 9.763797 8.328741 
641.000000 19.712630 18.279776 31.236945 29.850132 8.373303 6.897882 51.181870 49.812837 20.118339 18.712598 15.684969 14.294749 16.265605 14.849498 30.010071 28.536230 27.489605 25.940833 9.650770 8.214840 
642.000000 19.243726 17.800958 31.073847 29.679736 8.137157 6.656919 51.804187 50.439964 19.578610 18.160647 15.386710 13.985707 15.887452 14.463594 30.399662 28.931522 32.195410 30.802396 8.662228 7.192482 
643.000000 17.115308 15.591723 30.386714 28.975381 8.602409 7.137891 51.570286 50.195532 19.250152 17.821359 15.076704 13.670068 16.284205 14.874991 30.688240 29.231250 32.195767 30.807462 8.180337 6.694047 
644.000000 17.271841 15.760299 26.482219 24.934306 8.275601 6.802647 48.509719 47.059752 19.457722 18.038840 14.795810 13.380473 15.791363 14.369328 31.886939 30.459478 32.929714 31.556468 7.966276 6.470260 
645.000000 17.133369 15.616747 26.751840 25.221075 8.279248 6.808125 48.229824 46.792543 17.814991 16.348727 15.306975 13.904020 13.273654 11.769100 32.088408 30.665736 33.057107 31.680242 7.844458 6.344479 
646.000000 17.076128 15.550096 26.324632 24.784648 8.385979 6.915621 47.708518 46.258990 18.091227 16.631137 14.591366 13.171975 13.395024 11.893334 31.471373 30.038122 32.967044 31.588900 7.628855 6.117893 
647.000000 16.883538 15.352010 24.576240 23.019859 8.844734 7.390914 48.965484 47.532606 18.232343 16.779693 11.382140 9.847695 13.530196 12.035784 30.881995 29.436517 32.187386 30.793878 7.463207 5.945092 
648.000000 16.714867 15.172154 26.312521 24.820827 8.699964 7.239896 45.046165 43.501327 18.589760 17.151663 11.355118 9.817731 13.406686 11.907235 30.938015 29.500683 33.447498 32.087989 7.830871 6.325486 
649.000000 17.167481 15.639268 25.944038 24.447033 8.580653 7.116188 44.539994 43.002521 18.736840 17.307386 11.188574 9.642851 17.111430 15.725199 30.034681 28.572584 32.907037 31.538917 7.929618 6.427862 
650.000000 17.265646 15.722791 25.809618 24.313239 10.887664 9.493231 44.480435 42.955926 18.276331 16.837048 11.078799 9.528878 16.941697 15.550271 30.495515 29.047528 32.923822 31.563905 8.019541 6.518206 
